"artist","song_name","song_id","streams","date"
"Wolfine","Bella","4R55IUi2x7S5ek2SpebOiE",195798,"2018-01-29"
"Daddy Yankee","Dura","2j2fIJGh4PMdXt9ULI5Tlc",195537,"2018-01-29"
"Piso 21","Déjala Que Vuelva (feat. Manuel Turizo)","33bnxcjePIkcmNjEFTJX0l",173219,"2018-01-29"
"Maluma, Nego do Borel","Corazón","4lESS6vuruP6a79KWRaQou",166828,"2018-01-29"
"Luis Fonsi, Demi Lovato","Échame La Culpa","1zsG4eaZmkA1dvjDDsAGLK",164466,"2018-01-29"
"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian","Sensualidad","5hcisvFMidkMJlElTO9Qmw",131060,"2018-01-29"
"Natti Natasha, Ozuna","Criminal","6Za3190Sbw39BBC77WSS1C",131052,"2018-01-29"
"Ozuna","Se Preparó","1m69ELEgE6k5ZWsap40ozt",111686,"2018-01-29"
"MC Kevinho","Olha a Explosão","6m2LNopVJKsvBB9l7Z1rwn",110672,"2018-01-29"
"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty","Solita","7rwX0O3RlxqqIjQM8evm5E",110301,"2018-01-29"
"Joey Montana, Sebastian Yatra","Suena El Dembow","5TysCiZtv1HnSWcTcUFusI",106257,"2018-01-29"
"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian","Báilame - Remix","3VClLWqNn80Llv0PJOsKgr",105163,"2018-01-29"
"Alex Sensation, Ozuna","Que Va","7ofxPmTNMj2GP07g1VZa0O",103010,"2018-01-29"
"Enrique Iglesias","EL BAÑO (feat. Bad Bunny)","2vvdTrdryjsl8DmPIMDWZU",101321,"2018-01-29"
"Anitta, J Balvin","Downtown","3Ga6eKrUFf12ouh9Yw3v2D",100452,"2018-01-29"
"Ozuna, J Balvin","Quiero Repetir","0MIcPSq9n2z5H8TAfEstri",97789,"2018-01-29"
"Ozuna","Síguelo Bailando","5Y9fnynLlIvqtM710MHzfz",94160,"2018-01-29"
"Romeo Santos, Daddy Yankee, Nicky Jam","Bella y Sensual","0ERbK7qVqveCaBWIiYCrl3",92751,"2018-01-29"
