"artist","song_name","song_id","streams","date"
"Ozuna, Manuel Turizo","Vaina Loca","1s2B5cndbqK8rPJEIcKJRQ",236994,"2018-07-27"
"J Balvin, Zion & Lennox","No Es Justo","5qFeMRz4TvetPmzjre9Dq7",204119,"2018-07-27"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",191963,"2018-07-27"
"Becky G, Natti Natasha","Sin Pijama","2ijef6ni2amuunRoKTlgww",180042,"2018-07-27"
"Anuel AA, Zion","Hipócrita","6XBjCetHKdO5L9cwMDVffw",177842,"2018-07-27"
"Zion & Lennox","La player (Bandolera)","0VKkyBKCXyR99navhVRqcP",161025,"2018-07-27"
"Brytiago, Darell","Asesina","6rbhaJsE4uLzpPf8WYSHDK",141377,"2018-07-27"
"Sebastian Yatra, Luis Figueroa, Lary Over","Por Perro","2alIsNw1mqEShbWyO1HXZZ",131574,"2018-07-27"
"Leslie Grace, Noriel","Duro y Suave","31M5m42C3EGlbydf9XB5to",122502,"2018-07-27"
"Reik","Me Niego (feat. Ozuna & Wisin)","6jA8JUuPCGYjFcgw0AoM5T",121014,"2018-07-27"
"Bad Bunny","Estamos Bien","7glCSQqV5o6NU88Cn4zPZn",120400,"2018-07-27"
"Ozuna","Unica","6752EZMgXswvRBH3N2PilO",114730,"2018-07-27"
"Drake","In My Feelings","2G7V7zsVDxg1yRsu7Ew9RJ",109647,"2018-07-27"
"Anuel AA","Quiere Beber","3rPAD722s5FFNnwjC91t7Z",109328,"2018-07-27"
"Nicky Jam, J Balvin","X (feat. Maluma & Ozuna) - Remix","6JjPBQfI2Y8nIjnm65X6Pw",108361,"2018-07-27"
"Alex Rose, Cazzu, Rauw Alejandro, Lenny Tavárez","Toda - Remix","7nD2JPaxIKUdxd2UWgnaGL",107383,"2018-07-27"
"Cosculluela","Madura (feat. Bad Bunny)","0r9d60ZYPAlFHq8qnUtkXN",107257,"2018-07-27"
"Daddy Yankee, Natti Natasha, Becky G, Bad Bunny","Dura - Remix","6U2NuJILEOEpW2tVCuqKHb",101654,"2018-07-27"
"KAROL G","Mi Cama","7sFYVcKSb24qg0dAkqLEFj",98194,"2018-07-27"
"Thalia, Natti Natasha","No Me Acuerdo","00EPIEnX1JFjff8sC6bccd",97677,"2018-07-27"
"Justin Quiles","No Quiero Amarte (feat. Zion & Lennox)","5bITfqKGaPakO1l99hOMsI",91985,"2018-07-27"
"Daddy Yankee, R.K.M & Ken-Y, Arcangel","Zum Zum","7lEhOiFtcLXY4P7cuTKuQ8",89617,"2018-07-27"
"Shakira, Maluma","Clandestino","7DrluKkTviBwCc8AV3VGmf",83172,"2018-07-27"
"Cardi B, Bad Bunny, J Balvin","I Like It","58q2HKrzhC3ozto2nDdN4z",81774,"2018-07-27"
"Anuel AA, Wisin","Pensando en Ti","3aY5VP7fEtVHfEc1o8eRNK",81231,"2018-07-27"
"Sofía Reyes","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","4QtiVmuA88tPQiCOHZuQ5b",75082,"2018-07-27"
"Nicky Jam, J Balvin","X","39N9RPD9MRb5WmoLzNzPeA",74452,"2018-07-27"
"Wolfine, Maluma","Bella - Remix","0SaYeGhSXN0dDWstyNTQ56",74262,"2018-07-27"
"Piso 21, Paulo Londra","Te Amo","2RVrdr062uLFxXwIxwdXPH",73500,"2018-07-27"
"Danny Ocean","Dembow","2EzRdhuoPyNJDlep7lnNf2",72470,"2018-07-27"
"Anuel AA, Ozuna","Brindemos","7LeQ55Z5jPBB0ggYJtAiYO",71544,"2018-07-27"
"Piso 21","Déjala Que Vuelva (feat. Manuel Turizo)","1j6xOGusnyXq3l6IryKF3G",71142,"2018-07-27"
"Prince Royce","El Clavo (feat. Maluma) - Remix","6bI00brFpeprqCDqKouEJS",68553,"2018-07-27"
"Nacho, Ozuna","Casualidad","2AX7TMZg6uZVJCmY4CCoWS",67133,"2018-07-27"
"Paulo Londra, Lenny Tavárez","Nena Maldicion (feat. Lenny Tavarez)","3TnhQSRwT3AVMdXw5JPq0x",65665,"2018-07-27"
