"artist","song_name","song_id","streams","date"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",240497,"2018-11-18"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",235771,"2018-11-18"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",218720,"2018-11-18"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",180345,"2018-11-18"
"Ozuna, Manuel Turizo","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",177161,"2018-11-18"
"6ix9ine, Anuel AA","BEBE","7ATATJztoWLcqDAcVVof0C",170249,"2018-11-18"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",168247,"2018-11-18"
"Anuel AA, Zion","Hipócrita","6XBjCetHKdO5L9cwMDVffw",163699,"2018-11-18"
"Anuel AA","Quiere Beber","3rPAD722s5FFNnwjC91t7Z",153101,"2018-11-18"
"Luis Fonsi, Ozuna","Imposible","3ao3OVxHlb3C08vAaApUlm",152148,"2018-11-18"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",148052,"2018-11-18"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",141268,"2018-11-18"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq",139015,"2018-11-18"
"KAROL G, Anuel AA","Culpables","6q8Lb50EtqNeeJXXe8mMAH",124295,"2018-11-18"
"Bryant Myers","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx",123646,"2018-11-18"
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",116873,"2018-11-18"
"Kevin Roldan","PPP","1DcxnVNFAyVl2sDQ646pXS",109891,"2018-11-18"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",104000,"2018-11-18"
"Wisin & Yandel","Reggaetón en lo Oscuro","3aUTkuo4ObA6QPtZSu5NBq",103297,"2018-11-18"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",102604,"2018-11-18"
