"artist","song_name","song_id","streams","date"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",299677,"2018-12-05"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",230575,"2018-12-05"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",223370,"2018-12-05"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",215253,"2018-12-05"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",200353,"2018-12-05"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",181264,"2018-12-05"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",172414,"2018-12-05"
"Luis Fonsi, Ozuna","Imposible","3ao3OVxHlb3C08vAaApUlm",170498,"2018-12-05"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",169117,"2018-12-05"
"6ix9ine, Anuel AA","BEBE","7ATATJztoWLcqDAcVVof0C",160769,"2018-12-05"
"Anuel AA, Zion","Hipócrita","6XBjCetHKdO5L9cwMDVffw",146002,"2018-12-05"
"Ozuna, Manuel Turizo","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",145492,"2018-12-05"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq",143226,"2018-12-05"
"KAROL G, Anuel AA","Culpables","6q8Lb50EtqNeeJXXe8mMAH",138088,"2018-12-05"
"Wisin & Yandel","Reggaetón en lo Oscuro","3aUTkuo4ObA6QPtZSu5NBq",133335,"2018-12-05"
"Anuel AA","Quiere Beber","3rPAD722s5FFNnwjC91t7Z",121296,"2018-12-05"
"Bryant Myers","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx",119169,"2018-12-05"
"Kevin Roldan","PPP","1DcxnVNFAyVl2sDQ646pXS",119162,"2018-12-05"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",117667,"2018-12-05"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",115446,"2018-12-05"
"Alex Rose, Cazzu, Rauw Alejandro, Lenny Tavárez","Toda - Remix","7nD2JPaxIKUdxd2UWgnaGL",110774,"2018-12-05"
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",108926,"2018-12-05"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",95953,"2018-12-05"
"Reik, Maluma","Amigos Con Derechos","2zDj4WjbNDmrRL6Z4YjjCA",92539,"2018-12-05"
"Ariana Grande","thank u, next","2rPE9A1vEgShuZxxzR2tZH",88463,"2018-12-05"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",87310,"2018-12-05"
"Thalia, Natti Natasha","No Me Acuerdo","1G586ld1gbaECg4Bc6w40O",86508,"2018-12-05"
"Piso 21","Puntos Suspensivos","04cd1MHVq1D8v1nuTZoCdv",85677,"2018-12-05"
"J Balvin, Zion & Lennox","No Es Justo","5qFeMRz4TvetPmzjre9Dq7",84867,"2018-12-05"
