"artist","song_name","song_id","streams","date"
"Wolfine","Bella","4R55IUi2x7S5ek2SpebOiE",195634,"2018-01-25"
"Piso 21","Déjala Que Vuelva (feat. Manuel Turizo)","33bnxcjePIkcmNjEFTJX0l",187119,"2018-01-25"
"Maluma, Nego do Borel","Corazón","4lESS6vuruP6a79KWRaQou",175975,"2018-01-25"
"Luis Fonsi, Demi Lovato","Échame La Culpa","1zsG4eaZmkA1dvjDDsAGLK",172890,"2018-01-25"
"Daddy Yankee","Dura","2j2fIJGh4PMdXt9ULI5Tlc",161369,"2018-01-25"
"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian","Sensualidad","5hcisvFMidkMJlElTO9Qmw",145738,"2018-01-25"
"Natti Natasha, Ozuna","Criminal","6Za3190Sbw39BBC77WSS1C",141038,"2018-01-25"
"Ozuna","Se Preparó","1m69ELEgE6k5ZWsap40ozt",121338,"2018-01-25"
"MC Kevinho","Olha a Explosão","6m2LNopVJKsvBB9l7Z1rwn",116292,"2018-01-25"
"Enrique Iglesias","EL BAÑO (feat. Bad Bunny)","2vvdTrdryjsl8DmPIMDWZU",115922,"2018-01-25"
"Joey Montana, Sebastian Yatra","Suena El Dembow","5TysCiZtv1HnSWcTcUFusI",115077,"2018-01-25"
"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian","Báilame - Remix","3VClLWqNn80Llv0PJOsKgr",113859,"2018-01-25"
"Alex Sensation, Ozuna","Que Va","7ofxPmTNMj2GP07g1VZa0O",113723,"2018-01-25"
"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty","Solita","7rwX0O3RlxqqIjQM8evm5E",107345,"2018-01-25"
"Ozuna, J Balvin","Quiero Repetir","0MIcPSq9n2z5H8TAfEstri",106894,"2018-01-25"
"Anitta, J Balvin","Downtown","3Ga6eKrUFf12ouh9Yw3v2D",106472,"2018-01-25"
"Ozuna","Síguelo Bailando","5Y9fnynLlIvqtM710MHzfz",101021,"2018-01-25"
"Becky G, Bad Bunny","Mayores","7JNh1cfm0eXjqFVOzKLyau",100928,"2018-01-25"
"Romeo Santos, Daddy Yankee, Nicky Jam","Bella y Sensual","0ERbK7qVqveCaBWIiYCrl3",100038,"2018-01-25"
"Danny Ocean","Me Rehúso","6De0lHrwBfPfrhorm9q1Xl",97741,"2018-01-25"
"Wisin","Escápate Conmigo (feat. Ozuna)","1KSqYYJFyfTecXFk9M0prc",89003,"2018-01-25"
"Wisin, Daddy Yankee, Yandel","Todo Comienza en la Disco","3a2aBKuvgP1qHo3BqU3lGh",87669,"2018-01-25"
"Shakira","Perro Fiel (feat. Nicky Jam)","70lnL3QaSOIIyMa2X9aVRL",86227,"2018-01-25"
"Danny Ocean","Dembow","2EzRdhuoPyNJDlep7lnNf2",85955,"2018-01-25"
"MC Fioti, Future, J Balvin, Stefflon Don, Juan Magán","Bum Bum Tam Tam","4zWO4gvuFtw6EJZC5FFGlr",84180,"2018-01-25"
"Juan Magán, Belinda, Manuel Turizo, Snova, B-Case","Déjate Llevar","3xWEI23MLJrD0dpDcDUTW6",84116,"2018-01-25"
"Jesse & Joy, Gente De Zona","3 A.M.","0yyZN5ASdrYu0XYWFzfxUu",83748,"2018-01-25"
"Daddy Yankee, Bad Bunny","Vuelve","0lJCqIx5BhZtf6QtYI2fbv",81512,"2018-01-25"
