"artist","song_name","song_id","streams","date"
"6ix9ine, Anuel AA","BEBE","7ATATJztoWLcqDAcVVof0C",247977,"2018-10-01"
"Anuel AA","Quiere Beber","3rPAD722s5FFNnwjC91t7Z",231010,"2018-10-01"
"Ozuna, Manuel Turizo","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",213218,"2018-10-01"
"Anuel AA, Zion","Hipócrita","6XBjCetHKdO5L9cwMDVffw",203512,"2018-10-01"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",182561,"2018-10-01"
"J Balvin, Zion & Lennox","No Es Justo","5qFeMRz4TvetPmzjre9Dq7",163359,"2018-10-01"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",161356,"2018-10-01"
"KAROL G, Anuel AA","Culpables","6q8Lb50EtqNeeJXXe8mMAH",161137,"2018-10-01"
"Alex Rose, Cazzu, Rauw Alejandro, Lenny Tavárez","Toda - Remix","7nD2JPaxIKUdxd2UWgnaGL",129818,"2018-10-01"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",127381,"2018-10-01"
"Thalia, Natti Natasha","No Me Acuerdo","00EPIEnX1JFjff8sC6bccd",119659,"2018-10-01"
"Brytiago, Darell","Asesina","6rbhaJsE4uLzpPf8WYSHDK",118592,"2018-10-01"
"Becky G, Natti Natasha","Sin Pijama","2ijef6ni2amuunRoKTlgww",112492,"2018-10-01"
"Zion & Lennox","La player (Bandolera)","0VKkyBKCXyR99navhVRqcP",112299,"2018-10-01"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",99368,"2018-10-01"
"Ozuna","Me Dijeron","17UUYZ290omPaJY4wKeyHh",87960,"2018-10-01"
"Sebastian Yatra, Luis Figueroa, Lary Over","Por Perro","2alIsNw1mqEShbWyO1HXZZ",87278,"2018-10-01"
"Maluma","Mala Mía","62o8KoI44JfN7aYxgTnPvh",82458,"2018-10-01"
"Paulo Londra","Chica Paranormal","2r77vqSZkOktTSgmAOoHsV",81934,"2018-10-01"
"Leslie Grace, Noriel","Duro y Suave","31M5m42C3EGlbydf9XB5to",81843,"2018-10-01"
"Bad Bunny","Estamos Bien","7glCSQqV5o6NU88Cn4zPZn",81381,"2018-10-01"
"Cosculluela","Madura (feat. Bad Bunny)","0r9d60ZYPAlFHq8qnUtkXN",78544,"2018-10-01"
"Justin Quiles","No Quiero Amarte (feat. Zion & Lennox)","5bITfqKGaPakO1l99hOMsI",76448,"2018-10-01"
"Anuel AA, Wisin","Pensando en Ti","3aY5VP7fEtVHfEc1o8eRNK",74886,"2018-10-01"
"Reik","Me Niego (feat. Ozuna & Wisin)","6jA8JUuPCGYjFcgw0AoM5T",73511,"2018-10-01"
"Reik, Maluma","Amigos Con Derechos","2zDj4WjbNDmrRL6Z4YjjCA",72534,"2018-10-01"
"Shakira, Maluma","Clandestino","7DrluKkTviBwCc8AV3VGmf",72295,"2018-10-01"
"Anuel AA, Ozuna","Brindemos","7LeQ55Z5jPBB0ggYJtAiYO",68913,"2018-10-01"
"Ozuna","Unica","33b2wX9d0kxqxhi7lcsC1A",67869,"2018-10-01"
"Daddy Yankee, Natti Natasha, Becky G, Bad Bunny","Dura - Remix","6U2NuJILEOEpW2tVCuqKHb",66198,"2018-10-01"
"Ozuna, Anuel AA, Wisin, Yandel","Unica - Remix","5Sv1rKKMX1yl9kfJ2HTluk",64392,"2018-10-01"
"Ozuna, Anuel AA","Supuestamente","1ZBU5DSoYQwaZVgep6pfn2",64147,"2018-10-01"
"Paulo Londra, Lenny Tavárez","Nena Maldicion (feat. Lenny Tavarez)","3TnhQSRwT3AVMdXw5JPq0x",63946,"2018-10-01"
"Daddy Yankee, R.K.M & Ken-Y, Arcangel","Zum Zum","7lEhOiFtcLXY4P7cuTKuQ8",62815,"2018-10-01"
"Santaferia","El Gil de Tu Ex","3cUE3p7E39CzGjQoEsg7sM",62653,"2018-10-01"
