"artist","song_name","song_id","streams","date"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",193026,"2018-06-25"
"Becky G, Natti Natasha","Sin Pijama","2ijef6ni2amuunRoKTlgww",165098,"2018-06-25"
"Zion & Lennox","La player (Bandolera)","0VKkyBKCXyR99navhVRqcP",162902,"2018-06-25"
"J Balvin, Zion & Lennox","No Es Justo","5qFeMRz4TvetPmzjre9Dq7",137149,"2018-06-25"
"Sebastian Yatra, Luis Figueroa, Lary Over","Por Perro","2alIsNw1mqEShbWyO1HXZZ",133615,"2018-06-25"
"Nicky Jam, J Balvin","X","39N9RPD9MRb5WmoLzNzPeA",128886,"2018-06-25"
"Reik","Me Niego (feat. Ozuna & Wisin)","6jA8JUuPCGYjFcgw0AoM5T",126633,"2018-06-25"
"Daddy Yankee, Natti Natasha, Becky G, Bad Bunny","Dura - Remix","6U2NuJILEOEpW2tVCuqKHb",121556,"2018-06-25"
"Cosculluela","Madura (feat. Bad Bunny)","0r9d60ZYPAlFHq8qnUtkXN",120339,"2018-06-25"
"Leslie Grace, Noriel","Duro y Suave","31M5m42C3EGlbydf9XB5to",112051,"2018-06-25"
"Brytiago, Darell","Asesina","6rbhaJsE4uLzpPf8WYSHDK",110568,"2018-06-25"
"Ozuna","Unica","6752EZMgXswvRBH3N2PilO",105000,"2018-06-25"
"KAROL G","Mi Cama","7sFYVcKSb24qg0dAkqLEFj",99912,"2018-06-25"
"Alex Rose, Cazzu, Rauw Alejandro, Lenny Tavárez","Toda - Remix","7nD2JPaxIKUdxd2UWgnaGL",85917,"2018-06-25"
"Ozuna","Síguelo Bailando","5Y9fnynLlIvqtM710MHzfz",83806,"2018-06-25"
"Danny Ocean","Dembow","2EzRdhuoPyNJDlep7lnNf2",81164,"2018-06-25"
"Wolfine, Maluma","Bella - Remix","0SaYeGhSXN0dDWstyNTQ56",79450,"2018-06-25"
"Piso 21, Paulo Londra","Te Amo","2RVrdr062uLFxXwIxwdXPH",78781,"2018-06-25"
"Piso 21","Déjala Que Vuelva (feat. Manuel Turizo)","1j6xOGusnyXq3l6IryKF3G",77948,"2018-06-25"
"Justin Quiles","No Quiero Amarte (feat. Zion & Lennox)","5bITfqKGaPakO1l99hOMsI",75614,"2018-06-25"
"Cami, Antonio José","No Es Real","1MinRPeRKZONS8Zoo9jjEg",75607,"2018-06-25"
"Daddy Yankee, R.K.M & Ken-Y, Arcangel","Zum Zum","7lEhOiFtcLXY4P7cuTKuQ8",74370,"2018-06-25"
"XXXTENTACION","Jocelyn Flores","7m9OqQk4RVRkw9JJdeAw96",73633,"2018-06-25"
"Paulo Londra, Lenny Tavárez","Nena Maldicion (feat. Lenny Tavarez)","3TnhQSRwT3AVMdXw5JPq0x",71256,"2018-06-25"
"Sofía Reyes","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","4QtiVmuA88tPQiCOHZuQ5b",69205,"2018-06-25"
"Cardi B, Bad Bunny, J Balvin","I Like It","58q2HKrzhC3ozto2nDdN4z",69042,"2018-06-25"
"Chris Jedi, Ozuna, Brytiago","Bipolar","4WzsycqZkpkS48H9AAAGux",66386,"2018-06-25"
"KHEA, Bad Bunny, Duki, Cazzu","Loca Remix","2CRbiMK0W14l71SpDKqKZM",65227,"2018-06-25"
"J Balvin","Ambiente","6VrBWh90BiwWmwKtvwWFcq",62292,"2018-06-25"
"Maluma","El Préstamo","2XVilv6s9GETnw9PG4T9Mz",62102,"2018-06-25"
"Prince Royce","El Clavo (feat. Maluma) - Remix","6bI00brFpeprqCDqKouEJS",55546,"2018-06-25"
"Calvin Harris","One Kiss (with Dua Lipa)","7ef4DlsgrMEH11cDZd32M6",55153,"2018-06-25"
"Ozuna, Romeo Santos","El Farsante - Remix","7uYgVgRSgqluZclLS7wpp4",54985,"2018-06-25"
"XXXTENTACION","SAD!","3ee8Jmje8o58CHK66QrVC2",54849,"2018-06-25"
"Sebastian Yatra","No Hay Nadie Más","3IPJg1sdqLj12kFIndaonN",54316,"2018-06-25"
"Ozuna, Mambo Kingz, DJ Luian, Bad Bunny, Wisin, Almighty","Solita","7rwX0O3RlxqqIjQM8evm5E",54135,"2018-06-25"
"David Bisbal, Sebastian Yatra","A Partir De Hoy","1FMNuRMIcPD6PDQGoi5Ifn",54060,"2018-06-25"
"Natti Natasha, Ozuna","Criminal","6Za3190Sbw39BBC77WSS1C",48248,"2018-06-25"
"Cami","Abrázame","1I8LCDxPanFo2hfv0oObPK",48119,"2018-06-25"
"Cami","Querida Rosa","6wBrZZ1LyiBxytLnpgnlhf",47814,"2018-06-25"
"Manuel Turizo","Esperándote","1nfyE13arjOuO54HH0zmqj",47238,"2018-06-25"
"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian","Sensualidad","5hcisvFMidkMJlElTO9Qmw",47225,"2018-06-25"
"Thalia, Natti Natasha","No Me Acuerdo","00EPIEnX1JFjff8sC6bccd",46736,"2018-06-25"
"Ozuna, J Balvin","Quiero Repetir","0MIcPSq9n2z5H8TAfEstri",42821,"2018-06-25"
"J Balvin","Ahora","2yBWnRKj0Zx7AF1kufajvW",41315,"2018-06-25"
"Paulo Londra","Dimelo","3uwehoqKSQLa5lFFvIX6M3",41203,"2018-06-25"
"Danny Ocean","Me Rehúso","6De0lHrwBfPfrhorm9q1Xl",41167,"2018-06-25"
"Shakira, Maluma","Clandestino","7DrluKkTviBwCc8AV3VGmf",41165,"2018-06-25"
"Maluma","Corazón (feat. Nego do Borel)","5cepAtqnEQ6yVG6088zMMu",40682,"2018-06-25"
"Bad Bunny","Amorfoda","3ITvHA9zhZZdBJsOsAUegF",40087,"2018-06-25"
"Wolfine","Bella","3xcCix7Jv1Rp90YVmgo35D",39388,"2018-06-25"
"XXXTENTACION","Moonlight","0JP9xo3adEtGSdUEISiszL",38055,"2018-06-25"
"Cami","Pa Callar Tus Penas","3S29OviwTGF2T4Goi1kbTk",36478,"2018-06-25"
"Luis Fonsi, Demi Lovato","Échame La Culpa","1zsG4eaZmkA1dvjDDsAGLK",35620,"2018-06-25"
"Piso 21","La Vida Sin Ti","1RvL7eHoeUolnQbWm2Hnba",34234,"2018-06-25"
"XXXTENTACION","changes","7AFASza1mXqntmGtbxXprO",32935,"2018-06-25"
"Daddy Yankee","Dura","2j2fIJGh4PMdXt9ULI5Tlc",32870,"2018-06-25"
"Joey Montana, Sebastian Yatra","Suena El Dembow","5TysCiZtv1HnSWcTcUFusI",32776,"2018-06-25"
"Ozuna","Se Preparó","1m69ELEgE6k5ZWsap40ozt",32665,"2018-06-25"
"J Balvin, Wisin, Yandel","Peligrosa","3Nkqp3NSGWMXVVO08zGpN7",31822,"2018-06-25"
"Nacho, Ozuna","Casualidad","2AX7TMZg6uZVJCmY4CCoWS",31757,"2018-06-25"
"Luis Fonsi, Stefflon Don","Calypso","4178A5NkEjcsGc64jpBO6d",31752,"2018-06-25"
"XXXTENTACION","Fuck Love (feat. Trippie Redd)","7AQim7LbvFVZJE3O8TYgf2",31345,"2018-06-25"
"Maroon 5","Girls Like You (feat. Cardi B)","7fa9MBXhVfQ8P8Df9OEbD8",31250,"2018-06-25"
"Anitta, J Balvin","Downtown","3Ga6eKrUFf12ouh9Yw3v2D",31071,"2018-06-25"
"Cami","Ven","2L9WFjCUc09AdxAJJ3OdG0",30440,"2018-06-25"
"CNCO","Mamita","71GAvRsilpo9pqd0vYn8Mo",30121,"2018-06-25"
"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian","Báilame - Remix","4l3xGFwoTinvYxsePytOOf",29780,"2018-06-25"
"Wisin","Escápate Conmigo (feat. Ozuna)","1KSqYYJFyfTecXFk9M0prc",28317,"2018-06-25"
"Santaferia","El Gil de Tu Ex","3cUE3p7E39CzGjQoEsg7sM",27489,"2018-06-25"
"Cami","Un Poco Más De Frío","0QMFJjtAC1BCA9N7RlFrvt",27478,"2018-06-25"
"Jesse & Joy, Gente De Zona","3 A.M.","0yyZN5ASdrYu0XYWFzfxUu",27477,"2018-06-25"
"Romeo Santos, Daddy Yankee, Nicky Jam","Bella y Sensual","0ERbK7qVqveCaBWIiYCrl3",27299,"2018-06-25"
"Ed Sheeran","Shape of You","7qiZfU4dY1lWllzX7mPBI3",27295,"2018-06-25"
"XXXTENTACION","Everybody Dies In Their Nightmares","3GVkPk8mqxz0itaAriG1L7",27273,"2018-06-25"
"Dua Lipa","New Rules","2ekn2ttSfGqwhhate0LSR0",26933,"2018-06-25"
"Alexis y Fido, Nacho","Reggaeton Ton","7CLxRXy3olj2KngFWAEIcg",26755,"2018-06-25"
"Carlos Vives, Sebastian Yatra","Robarte un Beso","0JcNysfWVWaMS7R6vzGB2k",26003,"2018-06-25"
"Juan Magán, Belinda, Manuel Turizo, Snova, B-Case","Déjate Llevar","3xWEI23MLJrD0dpDcDUTW6",25871,"2018-06-25"
"Ed Sheeran","Perfect","0tgVpDi06FyKpA1z0VMD4v",25669,"2018-06-25"
"Jennifer Lopez","El Anillo","2SpfMQ5TuKsMj1trNwrLVA",24840,"2018-06-25"
"Matt Hunter, Lele Pons","Dicen","4cfoVJxpHqUqTvBrG1RTyi",24668,"2018-06-25"
"Zion & Lennox","Otra vez (feat. J Balvin)","3QwBODjSEzelZyVjxPOHdq",24386,"2018-06-25"
"Cami","Más De La Mitad","6K58QzAlX780MS0nv1kvT9",24111,"2018-06-25"
"Dua Lipa","IDGAF","76cy1WJvNGJTj78UqeA5zr",23700,"2018-06-25"
"Drake","God's Plan","6T8cJz5lAqGer9GUHGyelE",23227,"2018-06-25"
"Bomba Estéreo","To My Love - Tainy Remix","5LciLoxa1gK70yIUeoHgRx",23166,"2018-06-25"
"Alex Sensation, Ozuna","Que Va","7ofxPmTNMj2GP07g1VZa0O",22859,"2018-06-25"
"Yandel, Mambo Kingz, DJ Luian, Jon Z, Zion, Noriel","Curiosidad","6gOm0Z1gzRVLlQIUwTZ57i",22665,"2018-06-25"
"Duki, KHEA","She Don't Give a Fo","6S3yaMAF7jB4GfjXdYLsD0",22453,"2018-06-25"
"Sky Rompiendo, J Balvin, Ozuna","Karma","14WIiWOJXL5VkX1zpt87Ed",22346,"2018-06-25"
"Bad Bunny","Dime Si Te Acuerdas","49VSioK272TASR4r9vRTuP",22179,"2018-06-25"
"Ariana Grande","no tears left to cry","5SxkdsY1ufZzoq9iXceLw9",22133,"2018-06-25"
"Selena Gomez","Back To You","514rhnksEwHUh6LxXsQ4Y9",21728,"2018-06-25"
"Prince Royce","El Clavo","0LKErfBZ5FbBiLB4OcZRbL",21586,"2018-06-25"
"XXXTENTACION","Look At Me!","6eYxmK9fdL4hwLnXG2zY3s",21579,"2018-06-25"
"XXXTENTACION","the remedy for a broken heart (why am I so in love)","4UKCKdYiLN6IMA5ZESUTL7",21510,"2018-06-25"
"R.K.M & Ken-Y, Natti Natasha","Tonta","5ZjJT7BB8OoVjyRZRYGen8",20737,"2018-06-25"
"KAROL G","Pineapple","24snQ8Ew7aIKYCt0ulXHvx",20401,"2018-06-25"
"KHEA","Vete","2rZB6indPhp8C5AZK1PpkS",20116,"2018-06-25"
"Juan Magán, B-Case","Le Encanta","5MucM2zqn6ugfL7jQdhf0s",19792,"2018-06-25"
"Moral Distraida","Canción Bonita","338KFbIhA3EXCcqUzCRDyn",19688,"2018-06-25"
"KHEA","Como Le Digo","2fxJDRmUMatqyZ6ZOQi7RD",19631,"2018-06-25"
"Ricky Martin","Fiebre (feat. Wisin & Yandel)","0oFqlgK2LJ9eMlpGBCmRvf",19618,"2018-06-25"
"Imagine Dragons","Believer","7Izh7zLJGw1Nscd62Exxj4",19566,"2018-06-25"
"Manuel Turizo","Una Lady Como Tú","7MHN1aCFtLXjownGhvEQlF",19519,"2018-06-25"
"Daddy Yankee","Hielo","2HBycDgM5FIOUZFewSTUgp",19515,"2018-06-25"
"Nacho, Wisin, Noriel","No Te Vas - Remix","2UYQRrQBqGp9J7d2d23ZKv",19441,"2018-06-25"
"Becky G, Bad Bunny","Mayores","7JNh1cfm0eXjqFVOzKLyau",19403,"2018-06-25"
"Marshmello, Anne-Marie","FRIENDS","08bNPGLD8AhKpnnERrAc6G",19164,"2018-06-25"
"Martin Garrix","Ocean (feat. Khalid)","3nc420PXjTdBV5TN0gCFkS",19066,"2018-06-25"
"Maluma","Hangover (feat. Prince Royce)","30dTsIbEuISrnDeeE0BKp1",19057,"2018-06-25"
"Gepe","Hablar de Ti","1vV2FBKYvu6sJDqzSCNgbI",18989,"2018-06-25"
"Anuel AA","Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","5q2JbCNi4FcnglgPfxcV65",18830,"2018-06-25"
"Ozuna, Bad Bunny, Farruko, Ñengo Flow","Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)","2FrnTVSHjgnEylKGdHRUK1",18739,"2018-06-25"
"Piso 21","Besándote","43jclIPKJv9iFiYWVyWqsb",18535,"2018-06-25"
"Ozuna, Cardi B","La Modelo","2m2ZGfJcs3lHWNPzhWH3XH",18461,"2018-06-25"
"Sebastian Yatra","Como Mirarte","0CXEPVeQDLgDBfvcsQpXq1",18457,"2018-06-25"
"Bryant Myers, Cosculluela","Momentos","1ltP6Y0ObANzJ9N3bkkYx4",18437,"2018-06-25"
"Natti Natasha, Bad Bunny","Amantes de una Noche","2iCOdoyDmWG3hWkbtH1KB2",18338,"2018-06-25"
"Melendi, Ha*Ash","Destino o casualidad","2sMxswHr9wX7kTUHULvJBJ",18311,"2018-06-25"
"Juanes","Pa Dentro","7flNdUykV5LYDRv8wQDbsx",18301,"2018-06-25"
"Juan Magán, Mala Rodríguez","Usted","79HTe42PihWUUq4BDjcuCq",18173,"2018-06-25"
"BLACKPINK","DDU-DU DDU-DU","7b8YOVV5quZcSKEijDgyWB",18041,"2018-06-25"
"Sebastian Yatra, Dalmata","SUTRA","0lTYnxJdC68v0oXd5xolxY",17965,"2018-06-25"
"Trap Capos, Noriel","De las 2 (feat. Bad Bunny & Arcángel)","4DS7HoqrKq1dDjeYOKBlu9",17879,"2018-06-25"
"Romeo Santos","Sobredosis (feat. Ozuna)","1WbXIpiGBJkCiv3hn40iPB",17819,"2018-06-25"
"Cami","Fuerte","70mIAgxSrv79ZFycKidt8T",17817,"2018-06-25"
"Enrique Iglesias","EL BAÑO (feat. Bad Bunny)","2vvdTrdryjsl8DmPIMDWZU",17693,"2018-06-25"
"Yandel","Como Antes (feat. Wisin)","5YzA563GXTuwQaRq24z1k5",17660,"2018-06-25"
"Ed Sheeran","Thinking out Loud","1Slwb6dOYkBlWal1PGtnNg",17598,"2018-06-25"
"Clean Bandit","Solo (feat. Demi Lovato)","6kPJZM97LwdG9QIsT7khp6",17504,"2018-06-25"
