"artist","song_name","song_id","streams","date"
"Ozuna","Se Preparó","1m69ELEgE6k5ZWsap40ozt",150616,"2017-10-22"
"Natti Natasha, Ozuna","Criminal","2SmgFAhQkQCQPyBiBxR6Te",139560,"2017-10-22"
"Becky G, Bad Bunny","Mayores","7JNh1cfm0eXjqFVOzKLyau",134331,"2017-10-22"
"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian","Báilame - Remix","3VClLWqNn80Llv0PJOsKgr",128527,"2017-10-22"
"Danny Ocean","Me Rehúso","6De0lHrwBfPfrhorm9q1Xl",117175,"2017-10-22"
"Alex Sensation, Ozuna","Que Va","7ofxPmTNMj2GP07g1VZa0O",110476,"2017-10-22"
"J Balvin, Jowell & Randy","Bonita","693iqPOQvhI7PobtR8CC8v",107561,"2017-10-22"
"Shakira","Perro Fiel (feat. Nicky Jam)","70lnL3QaSOIIyMa2X9aVRL",103348,"2017-10-22"
"J Balvin, Willy William","Mi Gente","2rb5MvYT7ZIxbKW5hfcHx8",103050,"2017-10-22"
"Romeo Santos, Daddy Yankee, Nicky Jam","Bella y Sensual","0ERbK7qVqveCaBWIiYCrl3",100613,"2017-10-22"
"Daddy Yankee, Bad Bunny","Vuelve","0lJCqIx5BhZtf6QtYI2fbv",96561,"2017-10-22"
"Wisin, Ozuna","Escápate Conmigo","2cnKEkpVUSV4wnjQiTWfH6",94812,"2017-10-22"
"Yandel","Como Antes (feat. Wisin)","5YzA563GXTuwQaRq24z1k5",93111,"2017-10-22"
"Yandel","Explícale (feat. Bad Bunny)","1LszjjoVwDDZcWUQbzeDLG",91393,"2017-10-22"
"Carlos Vives, Sebastian Yatra","Robarte un Beso","4z3GJkrtH97Bj6fRta983T",86321,"2017-10-22"
"Joey Montana, Sebastian Yatra","Suena El Dembow","5TysCiZtv1HnSWcTcUFusI",86151,"2017-10-22"
"Maluma","Felices los 4","0qYTZCo5Bwh1nsUFGZP3zn",83151,"2017-10-22"
"Manuel Turizo","Una Lady Como Tú","7MHN1aCFtLXjownGhvEQlF",81312,"2017-10-22"
"Jesse & Joy, Gente De Zona","3 A.M.","0yyZN5ASdrYu0XYWFzfxUu",79191,"2017-10-22"
"CNCO, Yandel","Hey DJ","209gZgcfLq2aUuu51vOWBl",76326,"2017-10-22"
"Chris Jedi, J Balvin, Ozuna, Arcangel","Ahora Dice","22eADXu8DfOAUEDw4vU8qy",75622,"2017-10-22"
"Anuel AA","Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","5q2JbCNi4FcnglgPfxcV65",68654,"2017-10-22"
"Ozuna","Tú Foto","5zSOVwaY3sVjnmLhuEfsuf",67278,"2017-10-22"
"De La Ghetto, Daddy Yankee, Ozuna, Chris Jedi","La fórmula (feat. Chris Jeday)","4XCQtUoRSh22Ep18ULmDnT",65781,"2017-10-22"
"Wisin, Ozuna, Bad Bunny, De La Ghetto, Arcangel, Noriel, Almighty","Escápate Conmigo - Remix","5P45f6HakSHDwdFj5dO5K5",64803,"2017-10-22"
"Ozuna","El Farsante","5EId1m4DNwTf3at31w8bPJ",63126,"2017-10-22"
"Abraham Mateo, Farruko, Christian Daniel","Loco Enamorado","4N1c5rmWOzRmB9SMacr5wB",60925,"2017-10-22"
"Piso 21","Besándote","13X0XdLMOdtbXVtAj2ox4h",59438,"2017-10-22"
"Zion & Lennox","Otra vez (feat. J Balvin)","3QwBODjSEzelZyVjxPOHdq",58012,"2017-10-22"
"Dua Lipa","New Rules","2ekn2ttSfGqwhhate0LSR0",57495,"2017-10-22"
"Manuel Turizo","Una Lady Como Tú (feat. Nicky Jam) - Remix","7MMRoGvm7uhoUVhGvHJ3yW",57102,"2017-10-22"
"J Balvin","Sigo Extrañándote","6qDF4wWL49CAVbgT7yuHl8",54427,"2017-10-22"
"Piso 21","Me llamas (feat. Maluma) - Remix","5hEM0JchdVzQ5PwvSfITeX",53127,"2017-10-22"
"Nicky Jam","Si Tú La Ves (feat. Wisin)","4yN6xPLopmTLvc27pO9LIE",52766,"2017-10-22"
"Farruko, Bad Bunny, Rvssian","Krippy Kush","7FfpP3YZ6fOWMdxkIAtud9",52179,"2017-10-22"
"Yandel","No Quiero Amores (feat. Ozuna)","37sexcbewtWiE8PDuLRFrY",52055,"2017-10-22"
"Ed Sheeran","Shape of You","7qiZfU4dY1lWllzX7mPBI3",51999,"2017-10-22"
"Ozuna","Bebe (feat. Anuel AA)","6SIrNxmmdbv1KUbFBu1PaN",51799,"2017-10-22"
"Pusho, Ozuna, Wisin","La Realidad (Remix)","2PgsOTPkF25VJ9cZmUjSKE",51137,"2017-10-22"
"KAROL G, Bad Bunny","Ahora Me Llama","61HHDBLqF3AmSvLfHKNGd2",48554,"2017-10-22"
"Ozuna, J Balvin","Quiero Repetir","0MIcPSq9n2z5H8TAfEstri",47435,"2017-10-22"
"Luis Fonsi","Despacito (Featuring Daddy Yankee)","4aWmUDTfIPGksMNLV2rQP2",46506,"2017-10-22"
"J Balvin, Willy William","Mi Gente (feat. Beyoncé)","7fwXWKdDNI5IutOMc5OKYw",46288,"2017-10-22"
"Maite Perroni","Loca (feat. Cali y El Dandee)","05ZXXyeZFhZtA6DAP3Aw7x",46112,"2017-10-22"
"Don Omar, Zion & Lennox","Te Quiero Pa´Mi","3BY2mafsbsoKGqS380Xnuz",45070,"2017-10-22"
"Gigolo Y La Exce","Sexto Sentido (feat. Bad Bunny)","3iDPALl8BoUbuXZgy6EOWY",44981,"2017-10-22"
"Daddy Yankee, Ozuna","La Rompe Corazones","4okba5wu9mMLXx79DXLKi3",44809,"2017-10-22"
"Major Lazer, Camila Cabello","Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix","6ciFFQZcrCwSiUBZvEZrJc",44595,"2017-10-22"
"Anuel AA","Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)","5ZF3889W92eTBOROe0lPNN",42157,"2017-10-22"
"Nacho","Báilame","7lRsNbdOGykkMAgsqs4R1C",34721,"2017-10-22"
"Ozuna, Bad Bunny, Farruko, Ñengo Flow","Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)","2FrnTVSHjgnEylKGdHRUK1",34474,"2017-10-22"
"MC Kevinho","Olha a Explosão","6m2LNopVJKsvBB9l7Z1rwn",33578,"2017-10-22"
"KAROL G, Bad Bunny, Quavo","Ahora Me Llama - Remix","3FaqBbYj8arTCdhVABY8mB",33073,"2017-10-22"
"Bad Bunny","Soy Peor Remix (feat. J Balvin, Ozuna & Arcangel)","4UG962ViiLqoUyx0RjCcwP",32948,"2017-10-22"
"Amenazzy, Lary Over","Solo","2rrJfOphzn4uQCK9X0x6R6",32401,"2017-10-22"
"Brytiago, Bad Bunny","Netflixxx","5gFAT2DbEt4TOMXyAMEixG",31684,"2017-10-22"
"Bad Bunny","Tu No Metes Cabra","10nQ3Pj0o1XotcikgJPVKD",29614,"2017-10-22"
"Nicky Jam","El Amante","3umS4y3uQDkqekNjVpiRUs",29070,"2017-10-22"
"Charlie Puth","Attention","4iLqG9SeJSnt0cSPICSjxv",27779,"2017-10-22"
