"artist","song_name","song_id","streams","date"
"J Balvin, Willy William","Mi Gente","2rb5MvYT7ZIxbKW5hfcHx8",180486,"2017-08-25"
"Danny Ocean","Me Rehúso","6De0lHrwBfPfrhorm9q1Xl",143295,"2017-08-25"
"J Balvin, Jowell & Randy","Bonita","693iqPOQvhI7PobtR8CC8v",134036,"2017-08-25"
"Wisin, Ozuna","Escápate Conmigo","2cnKEkpVUSV4wnjQiTWfH6",127321,"2017-08-25"
"Farruko, Bad Bunny, Rvssian","Krippy Kush","3rgjBiAMVGnxmsTDmUy8vb",120413,"2017-08-25"
"Romeo Santos, Daddy Yankee, Nicky Jam","Bella y Sensual","0ERbK7qVqveCaBWIiYCrl3",118500,"2017-08-25"
"Maluma","Felices los 4","0qYTZCo5Bwh1nsUFGZP3zn",118216,"2017-08-25"
"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian","Báilame - Remix","3VClLWqNn80Llv0PJOsKgr",110488,"2017-08-25"
"Chris Jedi, J Balvin, Ozuna, Arcangel","Ahora Dice","22eADXu8DfOAUEDw4vU8qy",103315,"2017-08-25"
"Manuel Turizo","Una Lady Como Tú","7MHN1aCFtLXjownGhvEQlF",101299,"2017-08-25"
"Becky G, Bad Bunny","Mayores","7JNh1cfm0eXjqFVOzKLyau",99464,"2017-08-25"
"CNCO, Yandel","Hey DJ","209gZgcfLq2aUuu51vOWBl",99232,"2017-08-25"
"Ozuna","Tú Foto","5zSOVwaY3sVjnmLhuEfsuf",86630,"2017-08-25"
"Wisin, Ozuna, Bad Bunny, De La Ghetto, Arcangel, Noriel, Almighty","Escápate Conmigo - Remix","5P45f6HakSHDwdFj5dO5K5",85931,"2017-08-25"
"Ozuna","Se Preparó","1m69ELEgE6k5ZWsap40ozt",84076,"2017-08-25"
"Anuel AA","Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","5q2JbCNi4FcnglgPfxcV65",83119,"2017-08-25"
"Yandel, Bad Bunny","Explícale","48yAM9xWBwT4Ac9G1y20rw",77762,"2017-08-25"
"Nacho","Báilame","7lRsNbdOGykkMAgsqs4R1C",77049,"2017-08-25"
"Carlos Vives, Sebastian Yatra","Robarte un Beso","4z3GJkrtH97Bj6fRta983T",76742,"2017-08-25"
"Ed Sheeran","Shape of You","7qiZfU4dY1lWllzX7mPBI3",75576,"2017-08-25"
"J Balvin","Sigo Extrañándote","6qDF4wWL49CAVbgT7yuHl8",75531,"2017-08-25"
"Piso 21","Besándote","13X0XdLMOdtbXVtAj2ox4h",75081,"2017-08-25"
"Ozuna","Bebe (feat. Anuel AA)","6SIrNxmmdbv1KUbFBu1PaN",71617,"2017-08-25"
"Zion & Lennox","Otra vez (feat. J Balvin)","3QwBODjSEzelZyVjxPOHdq",71503,"2017-08-25"
"Abraham Mateo, Farruko, Christian Daniel","Loco Enamorado","4N1c5rmWOzRmB9SMacr5wB",71252,"2017-08-25"
"Ozuna","El Farsante","5EId1m4DNwTf3at31w8bPJ",68833,"2017-08-25"
