"artist","song_name","song_id","streams","date"
"Bad Bunny, Jhay Cortez","DÁKITI","4MzXwWMhyBbmu6hOcLVD49",396949,"2021-01-09"
"Myke Towers, Juhn","Bandido","1xK1Gg9SxG8fy2Ya373oqb",347998,"2021-01-09"
"KAROL G","BICHOTA","7vrJn5hDSXRmdXoR30KgF1",320642,"2021-01-09"
"Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","2XIc1pqjXV3Cr2BQUGNBck",288597,"2021-01-09"
"Boza","Hecha Pa' Mi","3VvA1wSxukMLsvXoXtlwWx",281596,"2021-01-09"
"Rauw Alejandro, Anuel AA","Reloj","4loQgPwJHocL3dFwLfjb1J",244105,"2021-01-09"
"Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","7ndTONDDRFGiPnnhOzOXxq",220707,"2021-01-09"
"Ozuna, J Balvin, Chencho Corleone","Una Locura","5y7DaS3jAc9eZzcSOoUIwU",208759,"2021-01-09"
"Bad Bunny","TE MUDASTE","5RubKOuDoPn5Kj5TLVxSxY",205470,"2021-01-09"
"Nicky Jam, Myke Towers","Polvo","68mrW6gXHgupgSiDHgaDi5",196917,"2021-01-09"
"Maluma","Hawái","1yoMvmasuxZfqHEipJhRbp",194100,"2021-01-09"
"Farruko","La Tóxica","15OjBeqNX3bShsGYQbteRv",192022,"2021-01-09"
"Justin Quiles","Jeans","3GtnId3Cm1Xa6joCj08nzW",175510,"2021-01-09"
"Wisin, Myke Towers, Los Legendarios","Mi Niña","2bgcUk2A3jjKbCJ7KPquTi",174525,"2021-01-09"
"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","Relación - Remix","35UUpTmrcFXNIVIN26ujXl",168699,"2021-01-09"
"Migrantes, Alico","Si Me Tomo Una Cerveza","3lCbsHaN1wCxyDzcNN2x4N",163979,"2021-01-09"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",161182,"2021-01-09"
