"artist","song_name","song_id","streams","date"
"Myke Towers, Juhn","Bandido","1xK1Gg9SxG8fy2Ya373oqb",393874,"2021-01-19"
"Bad Bunny, Jhay Cortez","DÁKITI","4MzXwWMhyBbmu6hOcLVD49",380136,"2021-01-19"
"KAROL G","BICHOTA","7vrJn5hDSXRmdXoR30KgF1",298206,"2021-01-19"
"Boza","Hecha Pa' Mi","3VvA1wSxukMLsvXoXtlwWx",297105,"2021-01-19"
"Bad Bunny, ROSALÍA","LA NOCHE DE ANOCHE","2XIc1pqjXV3Cr2BQUGNBck",281756,"2021-01-19"
"Rauw Alejandro, Anuel AA","Reloj","4loQgPwJHocL3dFwLfjb1J",239237,"2021-01-19"
"Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","7ndTONDDRFGiPnnhOzOXxq",218054,"2021-01-19"
"Nicky Jam, Myke Towers","Polvo","68mrW6gXHgupgSiDHgaDi5",204069,"2021-01-19"
"Bad Bunny","TE MUDASTE","5RubKOuDoPn5Kj5TLVxSxY",201191,"2021-01-19"
"Ozuna, J Balvin, Chencho Corleone","Una Locura","5y7DaS3jAc9eZzcSOoUIwU",200283,"2021-01-19"
"Farruko","La Tóxica","15OjBeqNX3bShsGYQbteRv",179645,"2021-01-19"
"Maluma","Hawái","1yoMvmasuxZfqHEipJhRbp",177708,"2021-01-19"
"Justin Quiles","Ponte Pa' Mi","4C6BlqqMwjFzOXzqpTeoWR",169620,"2021-01-19"
"Wisin, Myke Towers, Los Legendarios","Mi Niña","2bgcUk2A3jjKbCJ7KPquTi",169277,"2021-01-19"
"Justin Quiles","Jeans","3GtnId3Cm1Xa6joCj08nzW",168458,"2021-01-19"
"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","Relación - Remix","35UUpTmrcFXNIVIN26ujXl",159623,"2021-01-19"
"Migrantes, Alico","Si Me Tomo Una Cerveza","3lCbsHaN1wCxyDzcNN2x4N",158211,"2021-01-19"
"Sebastian Yatra, Guaynaa","Chica Ideal","21N4Buj4xsyLb218lYle61",154039,"2021-01-19"
"Camilo, El Alfa","BEBÉ","7D7EH7MGyNHWSkqrszerI1",147427,"2021-01-19"
"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy","No Te Enamores - Remix","2mM3gZ0BbPwPPMelbA8vgt",147294,"2021-01-19"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",140012,"2021-01-19"
"Camilo","Vida de Rico","73nAK3HgQK8dak83Y2WQ8F",138396,"2021-01-19"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",131304,"2021-01-19"
"Ak4:20","Skyline","3ymRYcYHxXMmyvCaKcJ46k",128477,"2021-01-19"
"Jay Wheeler, Myke Towers, Rauw Alejandro","La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","7LE1K0lZyRFZjSlrnm7lfD",121206,"2021-01-19"
"Kevin Roldan, Bryant Myers, Lyanno","Hasta Abajo","4PEfJZpVjdclfzZ9XO8uDw",121064,"2021-01-19"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",120495,"2021-01-19"
"Maluma, Lenny Tavárez","Parce (feat. Justin Quiles)","4RJz8NfIe09gpKMiRUWKhJ",114452,"2021-01-19"
"Rauw Alejandro","Tattoo - Remix with Camilo","4G3PTss3mU33Tau7t4KbwE",114194,"2021-01-19"
"Olivia Rodrigo","drivers license","7lPN2DXiMsVn7XUKtOW1CS",109052,"2021-01-19"
"Lele Pons","Se Te Nota (with Guaynaa)","11EnQRgRMJwMAesfkB5pnu",107456,"2021-01-19"
"Ozuna, Camilo","Despeinada","0JAZWvvqttGFm4UMDsPQXC",106740,"2021-01-19"
"Flow La Movie, Nio Garcia, Casper Magico","Travesuras","2etJ67Egf7woMgOikVrlJM",106472,"2021-01-19"
"Rauw Alejandro, J Balvin","De Cora <3","22Sh5dlwbERqJAq1fZk5b2",105555,"2021-01-19"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",105460,"2021-01-19"
"Jerry Di","Mi Cuarto","6fmQjRuo7XvRFCK2qex5hQ",102982,"2021-01-19"
"Brytiago, Revol, Lunay, Myke Towers, Rauw Alejandro","Fantasia Sexual","20vM5hycZtDFwvpNWXU6su",94321,"2021-01-19"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",94315,"2021-01-19"
"C. Tangana, Niño de Elche, La Húngara","Tú Me Dejaste De Querer","0XinBYhf1X3kdvKQHOX971",94099,"2021-01-19"
"Bad Bunny","HACIENDO QUE ME AMAS","26QApq0cuO9brJigr0C0W4",91736,"2021-01-19"
"Bizarrap, Nathy Peluso","Nathy Peluso: Bzrp Music Sessions, Vol. 36","78SeXVRJ7KCqVmOwTiFjnI",90877,"2021-01-19"
"Ozuna","Caramelo","5Jm4w8jmPEBTLjI9vH4fXo",89470,"2021-01-19"
"Ak4:20","Rata Tan Tan","7wWqLiOmDfjGTwrz95niTD",84258,"2021-01-19"
"J Balvin","Azul","2lCkncy6bIB0LTMT7kvrD1",82749,"2021-01-19"
