"artist","song_name","song_id","streams","date"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",282987,"2019-02-26"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",255002,"2019-02-26"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",220932,"2019-02-26"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",205707,"2019-02-26"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",183264,"2019-02-26"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",179804,"2019-02-26"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",177666,"2019-02-26"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",160299,"2019-02-26"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",151241,"2019-02-26"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",149164,"2019-02-26"
"Sebastian Yatra, Reik","Un Año","5BDP2tky8oMQJPS33frKVp",140703,"2019-02-26"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",138873,"2019-02-26"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",129447,"2019-02-26"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",119147,"2019-02-26"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",115487,"2019-02-26"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",114662,"2019-02-26"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq",103838,"2019-02-26"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",96489,"2019-02-26"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",94732,"2019-02-26"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",93693,"2019-02-26"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",92528,"2019-02-26"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",90517,"2019-02-26"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",90265,"2019-02-26"
