"artist","song_name","song_id","streams","date"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",302167,"2019-02-12"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",284070,"2019-02-12"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",264055,"2019-02-12"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",239664,"2019-02-12"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",230220,"2019-02-12"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",219767,"2019-02-12"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",188970,"2019-02-12"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",177987,"2019-02-12"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",169532,"2019-02-12"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",168110,"2019-02-12"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",163094,"2019-02-12"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",162228,"2019-02-12"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",139777,"2019-02-12"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",120363,"2019-02-12"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq",116302,"2019-02-12"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",114118,"2019-02-12"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",106985,"2019-02-12"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",105522,"2019-02-12"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",105415,"2019-02-12"
