"artist","song_name","song_id","streams","date"
"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","China","2ksOAxtIxY8yElEWw8RhgK",419367,"2019-08-18"
"Jhay Cortez, J Balvin, Bad Bunny","No Me Conoce - Remix","4R8BJggjosTswLxtkw8V7P",256562,"2019-08-18"
"Bad Bunny, Tainy","Callaita","2TH65lNHgvLxCKXM3apjxI",250217,"2019-08-18"
"Sech, Ozuna, Anuel AA, Darell, Nicky Jam","Otro Trago - Remix","4bTZeO72FwMa6wKOiqoynL",220361,"2019-08-18"
"J Balvin, Bad Bunny","LA CANCIÓN","0fea68AdmYNygeTGI4RC18",208043,"2019-08-18"
"Myke Towers, Farruko, Arcangel, Sech, Zion","Si Se Da - Remix","6K5BsR04ijf3FHNzjbaagD",204382,"2019-08-18"
"Lunay, Daddy Yankee, Bad Bunny","Soltera (Remix)","2qMnZF5Ja2WvmfbblByQza",199980,"2019-08-18"
"Daddy Yankee, Wisin & Yandel","Si Supieras","7MRU4vOkywuhZ9kbFiPuiu",154560,"2019-08-18"
"J Balvin, Bad Bunny","QUE PRETENDES","25ZAibhr3bdlMCLmubZDVt",151140,"2019-08-18"
"Sech, Darell","Otro Trago","1Ej96GIBCTvgH7tNX1r3qr",148298,"2019-08-18"
"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","Verte Ir","4lzxJ4jCuFDXXGkE1LmpKR",130392,"2019-08-18"
"Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön","Cuaderno","7anSoGdgtmJTAPZBzcPhO6",127397,"2019-08-18"
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","Pa Mí - Remix","7g8YaUQABMal0zWe7a2ijz",120574,"2019-08-18"
"ROSALÍA, J Balvin, El Guincho","Con Altura","2qG5sZ7Si6sdK74qLxedYM",120376,"2019-08-18"
"ROSALÍA, Ozuna","Yo x Ti, Tu x Mi","7BlBVFwvbWvcwNcUarQmjk",111643,"2019-08-18"
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","7fODjB7BrQTGqh0hogW6XD",109927,"2019-08-18"
"Dayvi, Victor Cardenas, Kelly Ruíz","Baila Conmigo (feat. Kelly Ruiz)","4Clmg1g8n2yBYG13Z1oSdG",104065,"2019-08-18"
"Nicky Jam, Ozuna","Te Robaré","6v0lAdFF4haL8xjBIUjtOw",101016,"2019-08-18"
"Residente, Bad Bunny","Bellacoso","1kMUGCt7XLDc5Q64Vl0H8S",99540,"2019-08-18"
"Paulo Londra","Tal Vez","5jW3rF4URMdK7tO2xjS5EI",98713,"2019-08-18"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",95846,"2019-08-18"
"Noriel, Myke Towers, Rauw Alejandro, Almighty","Cuerpo en Venta","2B94bbI1a4LyBpK1439oP7",89397,"2019-08-18"
"Camilo, Pedro Capó","Tutu","1nocRtwyNPVtGcIJqfgdzZ",87761,"2019-08-18"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",86936,"2019-08-18"
"Nicky Jam, Sech","Atrévete","3KekO5WUfJsh7kYU9o2w50",85427,"2019-08-18"
"Zion & Lennox, Anuel AA, Haze","Guayo","4MR1AZhe1p0zTuH2HGhX9L",84123,"2019-08-18"
"Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell","Mírame - Remix","53uKGbcMjEc2gIWbfmvpdS",83192,"2019-08-18"
"Bizarrap, Nicki Nicole","Nicki Nicole: Bzrp Music Sessions, Vol. 13","2S93hylQBYLndMnaJuso8S",82542,"2019-08-18"
"Shawn Mendes, Camila Cabello","Señorita","6v3KW9xbzN5yKLt9YKDYA2",81926,"2019-08-18"
"Maluma","11 PM","7KbF6AdprOXEEHlsq11Z6d",80991,"2019-08-18"
"Duki","Goteo","1EoEU4HY57qaITp06TkC6B",76673,"2019-08-18"
"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers","Runaway","7BuSE9uTIw931wtZYzvZcQ",75252,"2019-08-18"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",73700,"2019-08-18"
"Guaynaa, Nicky Jam, Farruko, Becky G, Sech","Rebota - Remix","3dWpRjCmaHbroNahuSeX11",72165,"2019-08-18"
"Paulo Londra","Por Eso Vine","5qN1G8fSHq4Sv5FRoOkNGu",71134,"2019-08-18"
"Mau y Ricky, Camilo, Lunay","La Boca - Remix","2EEmzqzM70CybVspgM7YRT",70822,"2019-08-18"
"Paloma Mami","Fingías","7o0oY5wRcoV7oPuDhD2J1z",66314,"2019-08-18"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",64500,"2019-08-18"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver","6Xfz4YNwwIcFRyfW3QQZVp",61774,"2019-08-18"
"WOS","CANGURO","4wyNKAZe82BNlp2lHiR1FX",60184,"2019-08-18"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","56f5qnyAlZdlz8wrUDA50h",58936,"2019-08-18"
"Rauw Alejandro, Nicky Jam","Que Le De","08aYFNUTIOMGq93e2VSArQ",57792,"2019-08-18"
"Eladio Carrion, Bad Bunny","Kemba Walker","38kLHBjtWJaPXcyFhwRVtI",56686,"2019-08-18"
"Myke Towers","La Playa","0jeS8PyyIRAG0A3t5DtL71",55738,"2019-08-18"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","3f5lA8nnc4YYF1qf78WpHw",55584,"2019-08-18"
"J Balvin, Bad Bunny, Marciano Cantero","UN PESO","7hynhxDoDpgMIV12JuVtNa",55430,"2019-08-18"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",54431,"2019-08-18"
"Bad Bunny, El Alfa","La Romana","1khmgu0pveJbkbpbkyvcQv",53997,"2019-08-18"
"Cami","Aquí Estoy","6ydubKY1r75XKuQheIQB8f",53704,"2019-08-18"
"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","Baila Baila Baila - Remix","7mWFF4gPADjTQjC97CgFVt",53102,"2019-08-18"
"Paulo Londra","Adan y Eva","132ALUzVLmqYB4UsBj5qD6",51934,"2019-08-18"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",50614,"2019-08-18"
"Darell, Brytiago","Velitas","7q3NthaBqFI6s0WnAlnIvq",49944,"2019-08-18"
"Ozuna, Barloe Team","Te Soñé de Nuevo","7lR4UmEDJ1ngczVX2NiNi4",49426,"2019-08-18"
"Ceaese, Utopiko, DrefQuila, THAT","Damelo","6OPl2rRpNsW1BZmtrSxP6X",49050,"2019-08-18"
"DJ Snake, J Balvin","Loco Contigo (feat. J. Balvin & Tyga)","6osaMSJh9NguagEDQcZaKx",47918,"2019-08-18"
"Casper Magico, Anuel AA","No Te Veo - Remix","0stKSegkdrfLTDvm5sIO38",47275,"2019-08-18"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",46577,"2019-08-18"
"Sech, Farruko, Zion & Lennox","Solita","0tJCo71s7HT9Mu5Z4juuLw",46395,"2019-08-18"
"Paulo Londra","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","3H9GDhVVTlmFQSmpt51qiP",45566,"2019-08-18"
"Polimá Westcoast, Pablo Chill-E","MY BLOOD","2hMemEDS1l5hrjLWwU1MNt",44954,"2019-08-18"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",44467,"2019-08-18"
"Princesa Alba","Convéncete","5UyH584f99c7qErZifyaHy",43685,"2019-08-18"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",43543,"2019-08-18"
"Paloma Mami","Don't Talk About Me","0cfqbF7GBQJMYg0S6GEqG4",43199,"2019-08-18"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",42879,"2019-08-18"
"Santaferia","Algún Día Volveras","27uAea0qcUz3a7jKnAT7KG",41601,"2019-08-18"
"Sebastian Yatra, Reik","Un Año","2vrpcQNg6itmgVZWsNjWe0",41579,"2019-08-18"
"Bad Bunny","Si Estuviésemos Juntos","35wvL50xvKpCHEJPxLOLPI",41291,"2019-08-18"
"Manuel Turizo, Ozuna","Esclavo de Tus Besos","3g4UyIcQwutiG0TfW32GnX",40982,"2019-08-18"
"Wisin & Yandel, Romeo Santos","Aullando","7BuHdm4lQqcyG3qTwdkxus",40924,"2019-08-18"
"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","77MsQNnI0Co0UZOkPyuid3",38927,"2019-08-18"
"Maluma","HP","1LIqNVhaIgxXUt2eVoIQJ3",38330,"2019-08-18"
"Pablo Chill-E, El Futuro Fuera De Orbita","Flyte","3YqTzC9YYQmiT5nDZgl01q",37403,"2019-08-18"
"Arcangel","Te Esperaré","7Ijs2xYvlOdn5zDG1YekaT",37275,"2019-08-18"
"Piso 21, Myke Towers","Una Vida Para Recordar","7pxL0DzPpCjjcdfQccvnus",37198,"2019-08-18"
"Young Cister, Polimá Westcoast","SIN TI","4lpdQrp4w3n5NLGD71nzZY",37157,"2019-08-18"
"Tommy Boysen","El Papi","5QyUhnJWnndTxBYCA6EMRy",37109,"2019-08-18"
"Santaferia","El Gil de Tu Ex","3cUE3p7E39CzGjQoEsg7sM",37022,"2019-08-18"
"Farruko, Anuel AA, Kendo Kaponi","Delincuente","3TqLIW3qd4qFYkfYsBjVN6",36840,"2019-08-18"
"Farruko, Bad Bunny","La Cartera","1g2Z2lOrwayOzDqOc8EfbR",35788,"2019-08-18"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",35342,"2019-08-18"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",35008,"2019-08-18"
"Billie Eilish","bad guy","2Fxmhks0bxGSBdJ92vM42m",34788,"2019-08-18"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",34294,"2019-08-18"
"Ozuna, Anuel AA","Cambio","3cg9A9GVyZAT2CPevqWr65",33716,"2019-08-18"
"Myke Towers","Inocente","07eET3PAzpSz5CLE4wGgN5",33590,"2019-08-18"
"Pablo Chill-E, Kevin Martes 13","ShiShi Gang","4qgWukPk5SV09fUS9jv2kI",33209,"2019-08-18"
"Bryant Myers, Alex Rose","Bandolera","5suqjbw9bF0T1X3HU1oG1v",32870,"2019-08-18"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",32753,"2019-08-18"
"Mambo Kingz, DJ Luian, Anuel AA, KAROL G, Arcangel","Tú No Amas","5J64qSSq0VZuh0CiI9o9Nq",32469,"2019-08-18"
"Yandel, Sebastian Yatra, Manuel Turizo","En Cero","51uLQESb4VnYAbs5WtGxho",31699,"2019-08-18"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",31566,"2019-08-18"
"J Balvin, Bad Bunny","MOJAITA","71pEiUWwfDFiRO6RmFpnBf",31480,"2019-08-18"
"El Alfa, Myke Towers, Yandel","Dembow y Reggaeton","0BvhrGwe5MtFFf9gMIeWbp",31317,"2019-08-18"
"Brytiago, Rafa Pabön, Sech, Myke Towers, Cazzu, Rauw Alejandro","La Mentira - Remix","4jBpZsZ9qx3cZhoEfuKElF",31288,"2019-08-18"
"Sean Paul, J Balvin","Contra La Pared","37eGbhE1xVFSvcKkqGb6i1",31282,"2019-08-18"
"Prince Royce","Cúrame (feat. Manuel Turizo)","6rXxAohZzTDsP5KT3IDFIU",31012,"2019-08-18"
"Rauw Alejandro, Chencho Corleone","El Efecto","4SJHHpKhcuXwDsCsPqshXj",30656,"2019-08-18"
"Lunay, Zion & Lennox","Llégale","4vK8Kvyw1mabkMXJqbZOZT",30512,"2019-08-18"
"Pablo Chill-E, Chuchu Retro","Pensando En Ti","6exje52SuWDGQ2Ol8K4P5I",30494,"2019-08-18"
"Guaynaa","Rebota","2YRvdf9cdS88y1wB1WhKoE",28743,"2019-08-18"
"Lary Over, Lirico En La Casa","Subete","6CWMm2mJOrKyDH4W1X5d06",28713,"2019-08-18"
"Luis Fonsi, Sebastian Yatra, Nicky Jam","Date La Vuelta","5lwVd35Zg6DJ4qibVMq99H",28536,"2019-08-18"
"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone","Ta To Gucci (Remix)","7kuRvjpeUcn6qNV9IBXC2C",28517,"2019-08-18"
"Sam Smith","How Do You Sleep?","6b2RcmUt1g9N9mQ3CbjX2Y",28511,"2019-08-18"
"Cami","Querida Rosa","6wBrZZ1LyiBxytLnpgnlhf",28408,"2019-08-18"
"Becky G, Myke Towers","DOLLAR","4ziiAuFyXiY1HNSLGM1xv8",28142,"2019-08-18"
"Mora, Pablo Chill-E","Perdoname","73Al6Axo6ji5BBqzI68g2A",28025,"2019-08-18"
"KAROL G, Maluma","Créeme","4EKZsrsCKyqr64FBHLc0DU",27853,"2019-08-18"
"Sebastian Yatra","Cristina","703iVQrfbQsXt7Uzgy1h8k",27446,"2019-08-18"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",26929,"2019-08-18"
"Zion & Lennox","La player (Bandolera)","0VKkyBKCXyR99navhVRqcP",26692,"2019-08-18"
"Reykon","Latina (feat. Maluma)","00Ia46AgCNfnXjzgH8PIKH",26453,"2019-08-18"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",26389,"2019-08-18"
"Ozuna, Manuel Turizo","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",26192,"2019-08-18"
"Denise Rosenthal, Mala Rodríguez","Agua Segura","370og6FUM8StmfUu0HlNHg",26021,"2019-08-18"
"Mau y Ricky, Camilo","La Boca","0UQwlF2pRkr1lMN6kNNUj3",25988,"2019-08-18"
"Maffio, Justin Quiles, Nacho","Cristina (feat. Shelow Shaq)","2egI1hFZDAYrkCgtepoore",25820,"2019-08-18"
"Greeicy, Nacho","Destino","041Kcvnw8nOdq8xiRibPTG",25764,"2019-08-18"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",25676,"2019-08-18"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",25630,"2019-08-18"
"Anuel AA, Zion","Hipócrita","4CbANooTL2aTHzJZqQ0Uvk",25615,"2019-08-18"
"Alex Rouse","Toda","2ZRIRIvlksw4LaC5g2ECGn",25484,"2019-08-18"
"Pitbull, Daddy Yankee, Natti Natasha","No Lo Trates","4gqMVEJSaL5nNeKj5WmVoT",25008,"2019-08-18"
"Kevin Roldan, Bryant Myers, Lyanno","Hasta Abajo","54FoR5osiOJtVae7SCdSnq",24897,"2019-08-18"
"Queen","Bohemian Rhapsody - Remastered 2011","4u7EnebtmKWzUH433cf5Qv",24873,"2019-08-18"
"Bad Bunny","NI BIEN NI MAL","278kSqsZIiYp8p3QjYAqa8",24298,"2019-08-18"
"Milly, Farruko, Myke Towers, Lary Over, Rauw Alejandro, Sharo Towers","Date Tu Guille","5wBk1Z7mndjgTMOQ70lt8J",24259,"2019-08-18"
"Super Yei, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","6t94PGXYAuo9GbJEnMpPcW",24131,"2019-08-18"
"Manuel Turizo","Nada Ha Cambiado","0uv14vi55Evco7lDLDj87P",24131,"2019-08-18"
"Ghetto Kids, Guaynaa, Mad Fuentes","Tra Tra Tra Remix - Remix","4YqCBC4FwzGXuhixt5cgmm",24111,"2019-08-18"
"Ed Sheeran","I Don't Care (with Justin Bieber)","0hVXuCcriWRGvwMV1r5Yn9",24009,"2019-08-18"
"Reik, Manuel Turizo","Aleluya","23CsjGOYDQiJpX44BSn9TM",23823,"2019-08-18"
"Ed Sheeran","Nothing On You (feat. Paulo Londra & Dave)","2qRN7PWiHRLprw4FpDeI9N",23803,"2019-08-18"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",23320,"2019-08-18"
"Aventura","Ella Y Yo - Featuring Don Omar","6G4U9avyBNEfP0fAIduev3",23137,"2019-08-18"
