"artist","song_name","song_id","streams","date"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",290788,"2019-03-21"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",248341,"2019-03-21"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",218392,"2019-03-21"
"Dalex, Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez","Pa Mí - Remix","224EVTFiLsdQignUFLvDeH",214885,"2019-03-21"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",199574,"2019-03-21"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",181366,"2019-03-21"
"Bad Bunny","Si Estuviésemos Juntos","35wvL50xvKpCHEJPxLOLPI",176788,"2019-03-21"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",176602,"2019-03-21"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",168668,"2019-03-21"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",163459,"2019-03-21"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",160154,"2019-03-21"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",152164,"2019-03-21"
"Sebastian Yatra, Reik","Un Año","5BDP2tky8oMQJPS33frKVp",148862,"2019-03-21"
"Bad Bunny, El Alfa","La Romana","1khmgu0pveJbkbpbkyvcQv",146116,"2019-03-21"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",144245,"2019-03-21"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",137214,"2019-03-21"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",130090,"2019-03-21"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",125856,"2019-03-21"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",125390,"2019-03-21"
"Maluma","HP","31UjYv5vLsDkzchJOtUMtW",114246,"2019-03-21"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",111233,"2019-03-21"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","3f5lA8nnc4YYF1qf78WpHw",111067,"2019-03-21"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",109498,"2019-03-21"
"Bad Bunny","Caro","6it15CsDlkqB7N4lF0C1qM",107895,"2019-03-21"
"Rauw Alejandro, Nicky Jam","Que Le De","08aYFNUTIOMGq93e2VSArQ",107877,"2019-03-21"
"Wisin & Yandel, Romeo Santos","Aullando","7BuHdm4lQqcyG3qTwdkxus",105924,"2019-03-21"
"Manuel Turizo, Ozuna","Esclavo de Tus Besos","3g4UyIcQwutiG0TfW32GnX",105015,"2019-03-21"
"Bad Bunny","NI BIEN NI MAL","278kSqsZIiYp8p3QjYAqa8",101749,"2019-03-21"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",96351,"2019-03-21"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",95437,"2019-03-21"
"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","3T5QSIgoaPIh07SwixRDp7",91223,"2019-03-21"
"ChocQuibTown, Zion & Lennox, Farruko","Pa Olvidarte (feat. Manuel Turizo) - Remix","2ktoFujjJtantyMoVdBJlX",88804,"2019-03-21"
"Lunay, Chris Jedi, GaMusic","Soltera","4T4CZ3Q4z3GG7lU720YYhM",85789,"2019-03-21"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",85519,"2019-03-21"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",85178,"2019-03-21"
"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone","Ta To Gucci (Remix)","7kuRvjpeUcn6qNV9IBXC2C",83332,"2019-03-21"
"KAROL G, Anuel AA","Culpables","6q8Lb50EtqNeeJXXe8mMAH",81646,"2019-03-21"
"Ceaese, Utopiko, DrefQuila, THAT","Damelo","6OPl2rRpNsW1BZmtrSxP6X",79821,"2019-03-21"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",74554,"2019-03-21"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver","6Xfz4YNwwIcFRyfW3QQZVp",72748,"2019-03-21"
"Polimá Westcoast, Pablo Chill-E","MY BLOOD","2hMemEDS1l5hrjLWwU1MNt",72558,"2019-03-21"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",72344,"2019-03-21"
"Anuel AA, Zion","Hipócrita","4CbANooTL2aTHzJZqQ0Uvk",72019,"2019-03-21"
"Brytiago, Anuel AA","Controla","4AKWHLChPxYdXAB2cHmZB7",71947,"2019-03-21"
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",71461,"2019-03-21"
"6ix9ine, Anuel AA","BEBE","4KkUjFkcQvGvWekl8RATDn",70840,"2019-03-21"
"KAROL G, Maluma","Créeme","1mT47pKLXUwPYGwB91GcNz",70818,"2019-03-21"
"Amenazzy, Nicky Jam, Farruko","Baby","2IA8cFA46DkjgbsRG7kKbp",70434,"2019-03-21"
"Kevin Roldan, Zion & Lennox, DJ Maff","PPP - Remix","3jOn1ZdPldABfKQY4JBhov",67729,"2019-03-21"
"Cami","Querida Rosa","6wBrZZ1LyiBxytLnpgnlhf",65764,"2019-03-21"
