"artist","song_name","song_id","streams","date"
"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","China","2ksOAxtIxY8yElEWw8RhgK",546131,"2019-07-27"
"Sech, Ozuna, Anuel AA, Darell, Nicky Jam","Otro Trago - Remix","4bTZeO72FwMa6wKOiqoynL",486631,"2019-07-27"
"Bad Bunny, Tainy","Callaita","2TH65lNHgvLxCKXM3apjxI",341322,"2019-07-27"
"Jhay Cortez, J Balvin, Bad Bunny","No Me Conoce - Remix","4R8BJggjosTswLxtkw8V7P",286155,"2019-07-27"
"Lunay, Daddy Yankee, Bad Bunny","Soltera - Remix","1c0hsvHLELX6y8qymnpLKL",268577,"2019-07-27"
"Sech, Darell","Otro Trago","1Ej96GIBCTvgH7tNX1r3qr",249507,"2019-07-27"
"J Balvin, Bad Bunny","LA CANCIÓN","0fea68AdmYNygeTGI4RC18",248092,"2019-07-27"
"J Balvin, Bad Bunny","QUE PRETENDES","25ZAibhr3bdlMCLmubZDVt",220873,"2019-07-27"
"Daddy Yankee, Wisin & Yandel","Si Supieras","7MRU4vOkywuhZ9kbFiPuiu",204407,"2019-07-27"
"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","Verte Ir","4lzxJ4jCuFDXXGkE1LmpKR",163192,"2019-07-27"
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","Pa Mí - Remix","7g8YaUQABMal0zWe7a2ijz",156222,"2019-07-27"
"Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön","Cuaderno","7anSoGdgtmJTAPZBzcPhO6",149815,"2019-07-27"
"Nicky Jam, Ozuna","Te Robaré","6v0lAdFF4haL8xjBIUjtOw",144197,"2019-07-27"
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","7fODjB7BrQTGqh0hogW6XD",141045,"2019-07-27"
"Paulo Londra","Tal Vez","5jW3rF4URMdK7tO2xjS5EI",128476,"2019-07-27"
"ROSALÍA, J Balvin, El Guincho","Con Altura","2qG5sZ7Si6sdK74qLxedYM",128427,"2019-07-27"
"Residente, Bad Bunny","Bellacoso","1kMUGCt7XLDc5Q64Vl0H8S",127918,"2019-07-27"
"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers","Runaway","7BuSE9uTIw931wtZYzvZcQ",111963,"2019-07-27"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",108388,"2019-07-27"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",104998,"2019-07-27"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",102750,"2019-07-27"
"Guaynaa, Nicky Jam, Farruko, Becky G, Sech","Rebota - Remix","3dWpRjCmaHbroNahuSeX11",100854,"2019-07-27"
"Dayvi, Victor Cardenas, Kelly Ruíz","Baila Conmigo (feat. Kelly Ruiz)","4Clmg1g8n2yBYG13Z1oSdG",98599,"2019-07-27"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",97883,"2019-07-27"
"Shawn Mendes, Camila Cabello","Señorita","6v3KW9xbzN5yKLt9YKDYA2",97077,"2019-07-27"
"Maluma","11 PM","7KbF6AdprOXEEHlsq11Z6d",96020,"2019-07-27"
"Zion & Lennox, Anuel AA, Haze","Guayo","4MR1AZhe1p0zTuH2HGhX9L",95323,"2019-07-27"
"Paloma Mami","Fingías","7o0oY5wRcoV7oPuDhD2J1z",90295,"2019-07-27"
"Paulo Londra","Por Eso Vine","5qN1G8fSHq4Sv5FRoOkNGu",86608,"2019-07-27"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",84791,"2019-07-27"
"J Balvin, Bad Bunny, Marciano Cantero","UN PESO","7hynhxDoDpgMIV12JuVtNa",81632,"2019-07-27"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",73026,"2019-07-27"
"Mau y Ricky, Camilo, Lunay","La Boca - Remix","2EEmzqzM70CybVspgM7YRT",70868,"2019-07-27"
"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","Baila Baila Baila - Remix","7mWFF4gPADjTQjC97CgFVt",68905,"2019-07-27"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","56f5qnyAlZdlz8wrUDA50h",68759,"2019-07-27"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",67589,"2019-07-27"
"Ozuna, Anuel AA","Cambio","3cg9A9GVyZAT2CPevqWr65",67240,"2019-07-27"
"Cami","Aquí Estoy","6ydubKY1r75XKuQheIQB8f",67195,"2019-07-27"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",65766,"2019-07-27"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver","6Xfz4YNwwIcFRyfW3QQZVp",65581,"2019-07-27"
"Bad Bunny, El Alfa","La Romana","1khmgu0pveJbkbpbkyvcQv",65336,"2019-07-27"
"Paloma Mami","Don't Talk About Me","0cfqbF7GBQJMYg0S6GEqG4",63365,"2019-07-27"
"Sebastian Yatra, Reik","Un Año","2vrpcQNg6itmgVZWsNjWe0",62969,"2019-07-27"
"Rauw Alejandro, Nicky Jam","Que Le De","08aYFNUTIOMGq93e2VSArQ",62361,"2019-07-27"
"Ozuna","Te Soñé De Nuevo","5s8LepdwU0THzpd0M7nLsa",62150,"2019-07-27"
"Paulo Londra","Adan y Eva","132ALUzVLmqYB4UsBj5qD6",60419,"2019-07-27"
"Piso 21, Myke Towers","Una Vida Para Recordar","7pxL0DzPpCjjcdfQccvnus",60230,"2019-07-27"
"Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell","Mírame - Remix","53uKGbcMjEc2gIWbfmvpdS",60189,"2019-07-27"
"Paulo Londra","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","3H9GDhVVTlmFQSmpt51qiP",59656,"2019-07-27"
"Farruko, Bad Bunny","La Cartera","1g2Z2lOrwayOzDqOc8EfbR",57227,"2019-07-27"
"Mambo Kingz, DJ Luian, Anuel AA, KAROL G, Arcangel","Tú No Amas","5J64qSSq0VZuh0CiI9o9Nq",57112,"2019-07-27"
"Myke Towers","La Playa","0jeS8PyyIRAG0A3t5DtL71",57079,"2019-07-27"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","3f5lA8nnc4YYF1qf78WpHw",56629,"2019-07-27"
"Ceaese, Utopiko, DrefQuila, THAT","Damelo","6OPl2rRpNsW1BZmtrSxP6X",56208,"2019-07-27"
"Casper Magico, Anuel AA","No Te Veo - Remix","0stKSegkdrfLTDvm5sIO38",53460,"2019-07-27"
"Wisin & Yandel, Romeo Santos","Aullando","7BuHdm4lQqcyG3qTwdkxus",53367,"2019-07-27"
"Maluma","HP","1LIqNVhaIgxXUt2eVoIQJ3",51187,"2019-07-27"
