"artist","song_name","song_id","streams","date"
"Sech, Darell","Otro Trago","1Ej96GIBCTvgH7tNX1r3qr",479097,"2019-05-29"
"Lunay, Daddy Yankee, Bad Bunny","Soltera - Remix","1c0hsvHLELX6y8qymnpLKL",359830,"2019-05-29"
"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","Verte Ir","4lzxJ4jCuFDXXGkE1LmpKR",215051,"2019-05-29"
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","Pa Mí - Remix","7g8YaUQABMal0zWe7a2ijz",207110,"2019-05-29"
"Jhay Cortez, J Balvin, Bad Bunny","No Me Conoce - Remix","4R8BJggjosTswLxtkw8V7P",202015,"2019-05-29"
"Paulo Londra","Tal Vez","5jW3rF4URMdK7tO2xjS5EI",187826,"2019-05-29"
"Nicky Jam, Ozuna","Te Robaré","6v0lAdFF4haL8xjBIUjtOw",167934,"2019-05-29"
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","7fODjB7BrQTGqh0hogW6XD",159500,"2019-05-29"
"Paloma Mami","Fingías","7o0oY5wRcoV7oPuDhD2J1z",149616,"2019-05-29"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",134354,"2019-05-29"
"Zion & Lennox, Anuel AA, Haze","Guayo","4MR1AZhe1p0zTuH2HGhX9L",125426,"2019-05-29"
"Paulo Londra","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","3H9GDhVVTlmFQSmpt51qiP",125380,"2019-05-29"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",123341,"2019-05-29"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",121193,"2019-05-29"
"ROSALÍA, J Balvin, El Guincho","Con Altura","2qG5sZ7Si6sdK74qLxedYM",116403,"2019-05-29"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",115917,"2019-05-29"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",115358,"2019-05-29"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",113235,"2019-05-29"
"Paulo Londra","Adan y Eva","132ALUzVLmqYB4UsBj5qD6",110243,"2019-05-29"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",101384,"2019-05-29"
"Paulo Londra","Por Eso Vine","5qN1G8fSHq4Sv5FRoOkNGu",92151,"2019-05-29"
"Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön","Cuaderno","7anSoGdgtmJTAPZBzcPhO6",91353,"2019-05-29"
"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","Baila Baila Baila - Remix","7mWFF4gPADjTQjC97CgFVt",91265,"2019-05-29"
