"artist","song_name","song_id","streams","date"
"Sech, Darell","Otro Trago","1Ej96GIBCTvgH7tNX1r3qr",311455,"2019-05-02"
"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","Verte Ir","4lzxJ4jCuFDXXGkE1LmpKR",256360,"2019-05-02"
"Dalex, Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez","Pa Mí - Remix","224EVTFiLsdQignUFLvDeH",228907,"2019-05-02"
"Paloma Mami","Fingías","7o0oY5wRcoV7oPuDhD2J1z",220405,"2019-05-02"
"Paulo Londra","Tal Vez","46lvmzK8wxAy66tjzXXSh0",192804,"2019-05-02"
"Nicky Jam, Ozuna","Te Robaré","6v0lAdFF4haL8xjBIUjtOw",190041,"2019-05-02"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",184178,"2019-05-02"
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","7fODjB7BrQTGqh0hogW6XD",169271,"2019-05-02"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",167184,"2019-05-02"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",163887,"2019-05-02"
"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","Baila Baila Baila - Remix","7mWFF4gPADjTQjC97CgFVt",149084,"2019-05-02"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",143636,"2019-05-02"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",142707,"2019-05-02"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",138670,"2019-05-02"
"ROSALÍA, J Balvin, El Guincho","Con Altura","2qG5sZ7Si6sdK74qLxedYM",130630,"2019-05-02"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",115173,"2019-05-02"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",114351,"2019-05-02"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",110393,"2019-05-02"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",109889,"2019-05-02"
"Bad Bunny, El Alfa","La Romana","1khmgu0pveJbkbpbkyvcQv",108950,"2019-05-02"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",105820,"2019-05-02"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",105424,"2019-05-02"
"Sebastian Yatra, Reik","Un Año","2vrpcQNg6itmgVZWsNjWe0",105112,"2019-05-02"
"Maluma","HP","31UjYv5vLsDkzchJOtUMtW",102121,"2019-05-02"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",100228,"2019-05-02"
"Polimá Westcoast, Pablo Chill-E","MY BLOOD","2hMemEDS1l5hrjLWwU1MNt",98772,"2019-05-02"
"Manuel Turizo, Ozuna","Esclavo de Tus Besos","3g4UyIcQwutiG0TfW32GnX",96915,"2019-05-02"
"Rauw Alejandro, Nicky Jam","Que Le De","08aYFNUTIOMGq93e2VSArQ",93549,"2019-05-02"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",90988,"2019-05-02"
"Bad Bunny","Si Estuviésemos Juntos","35wvL50xvKpCHEJPxLOLPI",88898,"2019-05-02"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",82948,"2019-05-02"
"Myke Towers","La Playa","0jeS8PyyIRAG0A3t5DtL71",81239,"2019-05-02"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver","6Xfz4YNwwIcFRyfW3QQZVp",81218,"2019-05-02"
"Wisin & Yandel, Romeo Santos","Aullando","7BuHdm4lQqcyG3qTwdkxus",80894,"2019-05-02"
"Sebastian Yatra","Cristina","703iVQrfbQsXt7Uzgy1h8k",80157,"2019-05-02"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",79865,"2019-05-02"
"Ceaese, Utopiko, DrefQuila, THAT","Damelo","6OPl2rRpNsW1BZmtrSxP6X",77874,"2019-05-02"
"Tommy Boysen","El Papi","5QyUhnJWnndTxBYCA6EMRy",77804,"2019-05-02"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","3f5lA8nnc4YYF1qf78WpHw",77366,"2019-05-02"
"Farruko, Bad Bunny","La Cartera","1g2Z2lOrwayOzDqOc8EfbR",75607,"2019-05-02"
"Pablo Chill-E","ShiShi Gang","0JByBLr2rARkPItvumXiJP",73665,"2019-05-02"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",72103,"2019-05-02"
"ChocQuibTown, Zion & Lennox, Farruko","Pa Olvidarte (feat. Manuel Turizo) - Remix","2ktoFujjJtantyMoVdBJlX",72050,"2019-05-02"
"Casper Magico, Anuel AA","No Te Veo - Remix","0stKSegkdrfLTDvm5sIO38",69623,"2019-05-02"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",69225,"2019-05-02"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",66151,"2019-05-02"
"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","3T5QSIgoaPIh07SwixRDp7",65854,"2019-05-02"
"Sech, Farruko, Zion & Lennox","Solita","0tJCo71s7HT9Mu5Z4juuLw",65473,"2019-05-02"
"Farruko, Anuel AA, Kendo Kaponi","Delincuente","3TqLIW3qd4qFYkfYsBjVN6",64594,"2019-05-02"
"Lunay, Chris Jedi, GaMusic","Soltera","4T4CZ3Q4z3GG7lU720YYhM",64552,"2019-05-02"
"Pablo Chill-E, El Futuro Fuera De Orbita","Flyte","3YqTzC9YYQmiT5nDZgl01q",63086,"2019-05-02"
"Brytiago, Anuel AA","Controla","4AKWHLChPxYdXAB2cHmZB7",62760,"2019-05-02"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",58340,"2019-05-02"
"Guaynaa","Rebota","2YRvdf9cdS88y1wB1WhKoE",57635,"2019-05-02"
"Brytiago","Aprendi a Amar","7M8K2ermHPnLJildw6F6EP",57495,"2019-05-02"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",57112,"2019-05-02"
"Anuel AA, Zion","Hipócrita","4CbANooTL2aTHzJZqQ0Uvk",56786,"2019-05-02"
