"artist","song_name","song_id","streams","date"
"Sech, Darell","Otro Trago","1Ej96GIBCTvgH7tNX1r3qr",439466,"2019-05-26"
"Lunay, Daddy Yankee, Bad Bunny","Soltera - Remix","1c0hsvHLELX6y8qymnpLKL",334007,"2019-05-26"
"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago","Verte Ir","4lzxJ4jCuFDXXGkE1LmpKR",193838,"2019-05-26"
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","Pa Mí - Remix","7g8YaUQABMal0zWe7a2ijz",186869,"2019-05-26"
"Paulo Londra","Tal Vez","5jW3rF4URMdK7tO2xjS5EI",172758,"2019-05-26"
"Jhay Cortez, J Balvin, Bad Bunny","No Me Conoce - Remix","4R8BJggjosTswLxtkw8V7P",161755,"2019-05-26"
"Nicky Jam, Ozuna","Te Robaré","6v0lAdFF4haL8xjBIUjtOw",152555,"2019-05-26"
"Paloma Mami","Fingías","7o0oY5wRcoV7oPuDhD2J1z",143844,"2019-05-26"
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","7fODjB7BrQTGqh0hogW6XD",141524,"2019-05-26"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",132993,"2019-05-26"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",123884,"2019-05-26"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",113090,"2019-05-26"
"Paulo Londra","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","3H9GDhVVTlmFQSmpt51qiP",112838,"2019-05-26"
"Zion & Lennox, Anuel AA, Haze","Guayo","4MR1AZhe1p0zTuH2HGhX9L",108603,"2019-05-26"
"Paulo Londra","Adan y Eva","132ALUzVLmqYB4UsBj5qD6",108318,"2019-05-26"
"ROSALÍA, J Balvin, El Guincho","Con Altura","2qG5sZ7Si6sdK74qLxedYM",107672,"2019-05-26"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",107136,"2019-05-26"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",106449,"2019-05-26"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",100403,"2019-05-26"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",100234,"2019-05-26"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",87958,"2019-05-26"
"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA","Baila Baila Baila - Remix","7mWFF4gPADjTQjC97CgFVt",86020,"2019-05-26"
"Paulo Londra","Por Eso Vine","5qN1G8fSHq4Sv5FRoOkNGu",80187,"2019-05-26"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",79949,"2019-05-26"
"Bad Bunny, El Alfa","La Romana","1khmgu0pveJbkbpbkyvcQv",78406,"2019-05-26"
"Maluma","HP","1LIqNVhaIgxXUt2eVoIQJ3",76000,"2019-05-26"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",75480,"2019-05-26"
"Sebastian Yatra, Reik","Un Año","2vrpcQNg6itmgVZWsNjWe0",74658,"2019-05-26"
"Manuel Turizo, Ozuna","Esclavo de Tus Besos","3g4UyIcQwutiG0TfW32GnX",72693,"2019-05-26"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",72391,"2019-05-26"
"Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön","Cuaderno","7anSoGdgtmJTAPZBzcPhO6",72249,"2019-05-26"
"Polimá Westcoast, Pablo Chill-E","MY BLOOD","2hMemEDS1l5hrjLWwU1MNt",72177,"2019-05-26"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","56f5qnyAlZdlz8wrUDA50h",69125,"2019-05-26"
"Paulo Londra","Homerun (Intro)","7kh95COsNZjnTmc6aF76n7",68904,"2019-05-26"
"Rauw Alejandro, Nicky Jam","Que Le De","08aYFNUTIOMGq93e2VSArQ",67939,"2019-05-26"
"Maluma","11 PM","7KbF6AdprOXEEHlsq11Z6d",67663,"2019-05-26"
"Myke Towers","La Playa","0jeS8PyyIRAG0A3t5DtL71",66101,"2019-05-26"
"Farruko, Bad Bunny","La Cartera","1g2Z2lOrwayOzDqOc8EfbR",65283,"2019-05-26"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver","6Xfz4YNwwIcFRyfW3QQZVp",65132,"2019-05-26"
"Casper Magico, Anuel AA","No Te Veo - Remix","0stKSegkdrfLTDvm5sIO38",65022,"2019-05-26"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",62588,"2019-05-26"
"Wisin & Yandel, Romeo Santos","Aullando","7BuHdm4lQqcyG3qTwdkxus",60522,"2019-05-26"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",59076,"2019-05-26"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","3f5lA8nnc4YYF1qf78WpHw",58899,"2019-05-26"
"Guaynaa","Rebota","2YRvdf9cdS88y1wB1WhKoE",58648,"2019-05-26"
"Bad Bunny","Si Estuviésemos Juntos","35wvL50xvKpCHEJPxLOLPI",57250,"2019-05-26"
"Pablo Chill-E, Kevin Martes 13","ShiShi Gang","4qgWukPk5SV09fUS9jv2kI",56970,"2019-05-26"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",56891,"2019-05-26"
"Ceaese, Utopiko, DrefQuila, THAT","Damelo","6OPl2rRpNsW1BZmtrSxP6X",55738,"2019-05-26"
"Luis Fonsi, Sebastian Yatra, Nicky Jam","Date La Vuelta","5lwVd35Zg6DJ4qibVMq99H",54883,"2019-05-26"
"Paulo Londra","Demasiado Loco","1algWk375QvT1XNJJbRsGM",52552,"2019-05-26"
"Tommy Boysen","El Papi","5QyUhnJWnndTxBYCA6EMRy",51250,"2019-05-26"
"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","3T5QSIgoaPIh07SwixRDp7",48685,"2019-05-26"
"Pablo Chill-E, El Futuro Fuera De Orbita","Flyte","3YqTzC9YYQmiT5nDZgl01q",48289,"2019-05-26"
"Sech, Farruko, Zion & Lennox","Solita","0tJCo71s7HT9Mu5Z4juuLw",47718,"2019-05-26"
"Paulo Londra","Forever Alone","4b2V2ZuTYELubat4l5qZaE",46473,"2019-05-26"
"Paulo Londra","No Puedo","6MbSMSXrSlvsyHf4kcaLQi",43966,"2019-05-26"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",43934,"2019-05-26"
"KAROL G","Punto G","2E82gORVSA7UMEz5M1IP3b",43772,"2019-05-26"
"ChocQuibTown, Zion & Lennox, Farruko","Pa Olvidarte (feat. Manuel Turizo) - Remix","2ktoFujjJtantyMoVdBJlX",43681,"2019-05-26"
"Lunay, Zion & Lennox","Llégale","4vK8Kvyw1mabkMXJqbZOZT",43240,"2019-05-26"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",42521,"2019-05-26"
"Sean Paul, J Balvin","Contra La Pared","37eGbhE1xVFSvcKkqGb6i1",42091,"2019-05-26"
"Brytiago, Rafa Pabön, Sech, Myke Towers, Cazzu, Rauw Alejandro","La Mentira - Remix","4jBpZsZ9qx3cZhoEfuKElF",41792,"2019-05-26"
"Yandel, Sebastian Yatra, Manuel Turizo","En Cero","51uLQESb4VnYAbs5WtGxho",41493,"2019-05-26"
"Sebastian Yatra","Cristina","703iVQrfbQsXt7Uzgy1h8k",41309,"2019-05-26"
"Billie Eilish","bad guy","2Fxmhks0bxGSBdJ92vM42m",40734,"2019-05-26"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",40449,"2019-05-26"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",40300,"2019-05-26"
"Santaferia","El Gil de Tu Ex","3cUE3p7E39CzGjQoEsg7sM",39888,"2019-05-26"
"Paulo Londra","Maldita Abusadora","2l7CpLcHxJeiWibGWftnew",39455,"2019-05-26"
"KAROL G, Maluma","Créeme","4EKZsrsCKyqr64FBHLc0DU",39379,"2019-05-26"
"Brytiago, Anuel AA","Controla","4AKWHLChPxYdXAB2cHmZB7",39273,"2019-05-26"
"Anuel AA, Zion","Hipócrita","4CbANooTL2aTHzJZqQ0Uvk",38283,"2019-05-26"
"Farruko, Anuel AA, Kendo Kaponi","Delincuente","3TqLIW3qd4qFYkfYsBjVN6",37824,"2019-05-26"
"Santaferia","Algún Día Volveras","27uAea0qcUz3a7jKnAT7KG",37584,"2019-05-26"
"Anuel AA","Por Ley","3GCLIIJdXvcKfmJlICkTVL",37105,"2019-05-26"
"Brytiago","Aprendi a Amar","7M8K2ermHPnLJildw6F6EP",36843,"2019-05-26"
"Ed Sheeran","I Don't Care (with Justin Bieber)","3HVWdVOQ0ZA45FuZGSfvns",36651,"2019-05-26"
"Bad Bunny","NI BIEN NI MAL","278kSqsZIiYp8p3QjYAqa8",36650,"2019-05-26"
"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone","Ta To Gucci (Remix)","7kuRvjpeUcn6qNV9IBXC2C",35304,"2019-05-26"
"Pitbull, Daddy Yankee, Natti Natasha","No Lo Trates","4gqMVEJSaL5nNeKj5WmVoT",34922,"2019-05-26"
"Paulo Londra","Romeo y Julieta","3lSfq8WiDcQXEn8sqHCTZZ",33547,"2019-05-26"
"Danny Ocean","Swing","4DbhxwlkhTbCTqlZptxmI6",33490,"2019-05-26"
"Paulo Londra","Y Yo No Sé","5tCIr5bTv77OTVBvwLtlSM",33388,"2019-05-26"
"Amenazzy, Nicky Jam, Farruko","Baby","2IA8cFA46DkjgbsRG7kKbp",33333,"2019-05-26"
"Lary Over, Lirico En La Casa","Subete","5FuGemjvc2r17IZqA3Z29A",32948,"2019-05-26"
"Bad Bunny","Cuando Perriabas","5mj8WVFcKdGA8p9HWGTSLc",32650,"2019-05-26"
"Cami","Querida Rosa","6wBrZZ1LyiBxytLnpgnlhf",32631,"2019-05-26"
"Manuel Turizo","Sola","675w3ACw5xZR3ODhUJlEVN",32356,"2019-05-26"
"Lunay, Chris Jedi, GaMusic","Soltera","4T4CZ3Q4z3GG7lU720YYhM",32312,"2019-05-26"
"Bad Bunny","Caro","6it15CsDlkqB7N4lF0C1qM",32155,"2019-05-26"
"Kevin Roldan, Zion & Lennox, DJ Maff","PPP - Remix","3jOn1ZdPldABfKQY4JBhov",32093,"2019-05-26"
"DrefQuila","Exhibicionista","7zrl664JsRglDmTlbCovAg",31977,"2019-05-26"
"Ozuna, Manuel Turizo","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",31772,"2019-05-26"
"Paulo Londra","Querido Amigo","34w1ycoersTjtBsRQsKzgT",31604,"2019-05-26"
"Bryant Myers","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx",31598,"2019-05-26"
"Pablo Chill-E","Singapur (feat. Yung Beef)","1Q7NJD40pBK47Ii1ZdBTyi",31548,"2019-05-26"
"Nicky Jam, J Balvin, Anuel AA, Arcangel","Ven y Hazlo Tú (feat. Arcángel)","3NbwRR74N1FykCWETcEk3j",31525,"2019-05-26"
"Paulo Londra","Nena Maldición (feat. Lenny Tavárez)","77dMSg2VHi2wwXjXNrmcrZ",31351,"2019-05-26"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",31185,"2019-05-26"
"Mau y Ricky, Camilo","La Boca","0UQwlF2pRkr1lMN6kNNUj3",31184,"2019-05-26"
"KAROL G, Anuel AA","Culpables","4RGKft6YTTWHjpQeRIInuS",31171,"2019-05-26"
"Justin Quiles, Nicky Jam, Wisin","Comerte A Besos","6Rh1rwJagYUEbzoAXtu1LA",30918,"2019-05-26"
"KAROL G","Ocean","6qoIFQfdmaQF9A1gb67tR7",30488,"2019-05-26"
"Duki","Sin Culpa (feat. DrefQuila)","3dLiBBKbeUIhzGNeuo5JGS",30311,"2019-05-26"
"Farruko","Nadie","0REjFxlMJRQxPqWSdmXiAT",29797,"2019-05-26"
"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam","Te Boté - Remix","3V8UKqhEK5zBkBb6d6ub8i",29656,"2019-05-26"
"Paulo Londra","So Fresh","4Egu7kAjEmygXrtX2n7AIV",29432,"2019-05-26"
"Paulo Londra","Chica Paranormal","3krzcyMKlRXjVkJFZqMN4t",29206,"2019-05-26"
"Zion & Lennox","La player (Bandolera)","0VKkyBKCXyR99navhVRqcP",28968,"2019-05-26"
"Lalo Ebratt, Sebastian Yatra, Yera, Trapical Minds","Déjate Querer","3mN2DtljBhnrIpc3Nu2pJ8",27935,"2019-05-26"
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",27820,"2019-05-26"
"Becky G, Maluma","La Respuesta","2fOjendzUzepHwR9QrVyYF",27581,"2019-05-26"
"Pablo Chill-E","Vibras","3CV6tcIs0tqW3aJtu6THaM",27106,"2019-05-26"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister, Akapellah, Stailok","Te Quiero Ver - Remix","4TIM4aG3ceKWbNVSRu1Wlg",26898,"2019-05-26"
"DrefQuila","A fuego","5gkSbR9E0jDgv65XeT5v5R",26581,"2019-05-26"
"Pablo Chill-E, Chuchu Retro","Pensando En Ti","6exje52SuWDGQ2Ol8K4P5I",26427,"2019-05-26"
"Miky Woodz, Alex Rose","Na' Personal","16fZpc0Md2q1SGu8FMTo6x",25863,"2019-05-26"
"El Alfa, Darell, Farruko, Big O, Myke Towers","Pa Jamaica (Remix)","5nV7nX6XszQgXnGZG2Dofx",25828,"2019-05-26"
"Sech, Justin Quiles, De La Ghetto, Dímelo Flow","Miss Lonely - Dimelo Flow Remix","1ndlOUUT3Eq1SDCSdKJASw",25818,"2019-05-26"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",25809,"2019-05-26"
"Kevin Roldan","PPP","1DcxnVNFAyVl2sDQ646pXS",25661,"2019-05-26"
"Becky G, Natti Natasha","Sin Pijama","2ijef6ni2amuunRoKTlgww",25420,"2019-05-26"
"Ariana Grande","7 rings","6ocbgoVGwYJhOv1GgI9NsF",25189,"2019-05-26"
"DrefQuila","Tu Droga","79Dc65qJsbZjJX2cccGE9g",24986,"2019-05-26"
"Rauw Alejandro, Chencho Corleone","El Efecto","4SJHHpKhcuXwDsCsPqshXj",24913,"2019-05-26"
"Queen","Bohemian Rhapsody - Remastered 2011","4u7EnebtmKWzUH433cf5Qv",24655,"2019-05-26"
"Super Yei, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","6t94PGXYAuo9GbJEnMpPcW",24590,"2019-05-26"
"Noriel, Manuel Turizo","No Te Hagas la Loca","4NGbpyKrKMlJX4kP8iTQFJ",24517,"2019-05-26"
"Anuel AA","Quiere Beber","0FDMH2ahuIVzCybwHJK9zh",24383,"2019-05-26"
"J Balvin, Zion & Lennox","No Es Justo","5qFeMRz4TvetPmzjre9Dq7",23999,"2019-05-26"
"Danny Ocean","Me Rehúso","6ifUES3keWjwXgae8pXI3o",23898,"2019-05-26"
"6ix9ine, Anuel AA","BEBE","4KkUjFkcQvGvWekl8RATDn",23414,"2019-05-26"
"Cami","La Entrevista","1F1t1LLSzX7F134EUkONE4",23233,"2019-05-26"
"Princesa Alba","Convéncete","5UyH584f99c7qErZifyaHy",23100,"2019-05-26"
"Sech, Manuel Turizo","Tiene Novio","5V4u2EwJZLs03lWJ8PH9DA",22594,"2019-05-26"
"Polimá Westcoast, Gianluca, Young Cister","Esto No Es una Canción de Amor","69VysevcIIxfwAZ6JcggfN",22562,"2019-05-26"
"Jesse & Joy, J Balvin","Mañana Es Too Late","3AnFYXJMTNJtQUwsJWmTK4",22409,"2019-05-26"
"Paulo Londra","Condenado Para El Millón","5VIlWNT4PbYNoZLwVNz4lk",22405,"2019-05-26"
"Kenny Man","Ni Gucci Ni Prada","32lexhcz93AinKK0qLTZaZ",22404,"2019-05-26"
"Ele A El Dominio, Eladio Carrion, Myke Towers","No Podemos - Remix","489YQCIt2Mi0P1lRdx7uJz",22345,"2019-05-26"
"KAROL G, Anuel AA","Dices Que Te Vas","0QHOIQxRlIPYPJ1HLgIN8S",22336,"2019-05-26"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",22257,"2019-05-26"
"Paulo Londra","Dímelo","4DDrWnqgD1IdMvbpJXdoO9",22146,"2019-05-26"
"Natti Natasha","Me Gusta","1N3rf6ZFzb8NPYeLCmgzj7",21797,"2019-05-26"
