"artist","song_name","song_id","streams","date"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",282349,"2019-02-10"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",258970,"2019-02-10"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",250776,"2019-02-10"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",235906,"2019-02-10"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",224230,"2019-02-10"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",209566,"2019-02-10"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",177801,"2019-02-10"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",170083,"2019-02-10"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",161499,"2019-02-10"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",159103,"2019-02-10"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",150840,"2019-02-10"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",148827,"2019-02-10"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",129753,"2019-02-10"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",119733,"2019-02-10"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq",106295,"2019-02-10"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",102983,"2019-02-10"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",100583,"2019-02-10"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",98546,"2019-02-10"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",97937,"2019-02-10"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",96852,"2019-02-10"
"6ix9ine, Anuel AA","BEBE","4KkUjFkcQvGvWekl8RATDn",95770,"2019-02-10"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",92982,"2019-02-10"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",89865,"2019-02-10"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",88765,"2019-02-10"
"KAROL G, Anuel AA","Culpables","6q8Lb50EtqNeeJXXe8mMAH",84516,"2019-02-10"
"Anuel AA, Zion","Hipócrita","6XBjCetHKdO5L9cwMDVffw",83748,"2019-02-10"
"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","3T5QSIgoaPIh07SwixRDp7",81851,"2019-02-10"
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",77331,"2019-02-10"
"Ariana Grande","7 rings","6ocbgoVGwYJhOv1GgI9NsF",76759,"2019-02-10"
"Piso 21","Puntos Suspensivos","04cd1MHVq1D8v1nuTZoCdv",76405,"2019-02-10"
"Ozuna, Manuel Turizo","Vaina Loca","48zFZh27QU5qsrBjn4C2FA",75314,"2019-02-10"
"Sebastian Yatra, Reik","Un Año","5BDP2tky8oMQJPS33frKVp",72669,"2019-02-10"
"Santaferia","El Gil de Tu Ex","3cUE3p7E39CzGjQoEsg7sM",72643,"2019-02-10"
"Lary Over, Lirico En La Casa","Subete","6CWMm2mJOrKyDH4W1X5d06",72087,"2019-02-10"
"Bryant Myers","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx",70518,"2019-02-10"
"Bad Bunny","NI BIEN NI MAL","278kSqsZIiYp8p3QjYAqa8",70243,"2019-02-10"
"Kevin Roldan, Zion & Lennox, DJ Maff","PPP - Remix","3jOn1ZdPldABfKQY4JBhov",69496,"2019-02-10"
"Kevin Roldan","PPP","1DcxnVNFAyVl2sDQ646pXS",69314,"2019-02-10"
"Santaferia","Algún Día Volveras","27uAea0qcUz3a7jKnAT7KG",65988,"2019-02-10"
"ChocQuibTown, Zion & Lennox, Farruko","Pa Olvidarte (feat. Manuel Turizo) - Remix","2ktoFujjJtantyMoVdBJlX",65356,"2019-02-10"
"KAROL G, Maluma","Créeme","1mT47pKLXUwPYGwB91GcNz",64657,"2019-02-10"
