"artist","song_name","song_id","streams","date"
"Daddy Yankee, Snow","Con Calma","5w9c2J52mkdntKOmRLeM2m",318003,"2019-03-08"
"Anuel AA, KAROL G","Secreto","5W83ErFkO3aKAIS1WMi6u0",292670,"2019-03-08"
"Anuel AA, Haze","Amanece","1LiN0Z98FkR1t0m8KmLcAH",248411,"2019-03-08"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",203114,"2019-03-08"
"Paloma Mami","No Te Enamores","0EJu1RBtxzldMG2peczuPv",202424,"2019-03-08"
"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers","Sigue Bailandome","0GmiGIxXDNrePrHBpijYDp",201402,"2019-03-08"
"Paulo Londra","Adan y Eva","6FyRXC8tJUh863JCkyWqtk",187213,"2019-03-08"
"Ozuna","Baila Baila Baila","7uH27oIt4a6cIFCA8ZPcyG",179879,"2019-03-08"
"Daddy Yankee, Anuel AA","Adictiva","6MJUCumnQsQEKbCy28tbCP",170268,"2019-03-08"
"Sebastian Yatra, Reik","Un Año","5BDP2tky8oMQJPS33frKVp",165436,"2019-03-08"
"Bad Bunny","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO",161616,"2019-03-08"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ",160496,"2019-03-08"
"Bad Bunny","Solo de Mi","4uP3pUP18ennmz0tb3GphR",157287,"2019-03-08"
"Myke Towers, Farruko","Si Se Da","5KbBGUpIZd6gVFUU8tqYiQ",139117,"2019-03-08"
"Paloma Mami","Not Steady","42ArfZUgGo3k5btIHp08it",137784,"2019-03-08"
"Bad Bunny, El Alfa","La Romana","1khmgu0pveJbkbpbkyvcQv",137221,"2019-03-08"
"Dalex, Rafa Pabön, KHEA, Sech, Cazzu, Feid, Lenny Tavárez","Pa Mí - Remix","224EVTFiLsdQignUFLvDeH",129216,"2019-03-08"
"Bad Bunny","NI BIEN NI MAL","278kSqsZIiYp8p3QjYAqa8",127620,"2019-03-08"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",125188,"2019-03-08"
"Bad Bunny","Si Estuviésemos Juntos","35wvL50xvKpCHEJPxLOLPI",124428,"2019-03-08"
"Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","3f5lA8nnc4YYF1qf78WpHw",119661,"2019-03-08"
"Bad Bunny","Caro","6it15CsDlkqB7N4lF0C1qM",119390,"2019-03-08"
"Wisin & Yandel","Reggaetón en lo Oscuro","7LLXLd0pisbEAdIVK502VM",117710,"2019-03-08"
"Luis Fonsi, Ozuna","Imposible","4cuGZb0iFyHtwaSKdKrJkF",113389,"2019-03-08"
"Rauw Alejandro, Nicky Jam","Que Le De","08aYFNUTIOMGq93e2VSArQ",107939,"2019-03-08"
"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","7dNwJbsT0sg1le5kVugGJb",106060,"2019-03-08"
"Manuel Turizo, Ozuna","Esclavo de Tus Besos","3g4UyIcQwutiG0TfW32GnX",103359,"2019-03-08"
"Wisin & Yandel, Romeo Santos","Aullando","7BuHdm4lQqcyG3qTwdkxus",102604,"2019-03-08"
"ChocQuibTown, Zion & Lennox, Farruko","Pa Olvidarte (feat. Manuel Turizo) - Remix","2ktoFujjJtantyMoVdBJlX",100388,"2019-03-08"
"Becky G, Paulo Londra","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy",99181,"2019-03-08"
"Piso 21, Micro TDH","Te Vi","059bcIhyc2SBwm6sw2AZzd",98945,"2019-03-08"
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM",95483,"2019-03-08"
"J Balvin","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi",95173,"2019-03-08"
"Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas - Remix","3T5QSIgoaPIh07SwixRDp7",94199,"2019-03-08"
"Maluma","HP","31UjYv5vLsDkzchJOtUMtW",92554,"2019-03-08"
"Sebastian Yatra, Mau y Ricky","Ya No Tiene Novio","7uQmJ1jgNzBpATSoWKSPFu",87242,"2019-03-08"
"KAROL G, Anuel AA","Culpables","6q8Lb50EtqNeeJXXe8mMAH",86962,"2019-03-08"
"Anuel AA, Zion","Hipócrita","4CbANooTL2aTHzJZqQ0Uvk",85974,"2019-03-08"
"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone","Ta To Gucci (Remix)","7kuRvjpeUcn6qNV9IBXC2C",83889,"2019-03-08"
"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA","Asesina - Remix","59PYgzOiOjGDzjDT5N5oOX",81283,"2019-03-08"
