"artist","song_name","song_id","streams","date"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",217273,"2020-08-17"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",194982,"2020-08-17"
"Ozuna","Caramelo","3gD4J3RUHy4OUuZ3qAiaiG",181557,"2020-08-17"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",177963,"2020-08-17"
"Rauw Alejandro","Tattoo - Remix with Camilo","4ZRrLHqzhGRXYj2qcB4s5S",176758,"2020-08-17"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",169311,"2020-08-17"
"Tainy","Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie","1pqnQ41XbfKjaFu6M0eGJp",154484,"2020-08-17"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",147092,"2020-08-17"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",137444,"2020-08-17"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",132184,"2020-08-17"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",128613,"2020-08-17"
"Harry Nach","Tak Tiki Tak","7gwwt1IaAWwmB7af0AcuBM",121252,"2020-08-17"
"Trueno, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","4pXW6ZAHBz7ODXTRKklWrM",117538,"2020-08-17"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",106805,"2020-08-17"
"Aya Nakamura","Djadja (feat. Maluma) - Remix","6AzKhCHOms83jvNVLsz0Bt",100052,"2020-08-17"
"Maluma","Hawái","4uoR6qeWeuL4Qeu2qJzkuG",99702,"2020-08-17"
"Yandel, Rauw Alejandro","Dembow 2020","0j1VxrPkMyFGvz0jZzxUoZ",99639,"2020-08-17"
