"artist","song_name","song_id","streams","date"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",219367,"2020-08-10"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",194040,"2020-08-10"
"Rauw Alejandro","Tattoo - Remix with Camilo","4ZRrLHqzhGRXYj2qcB4s5S",177518,"2020-08-10"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",171118,"2020-08-10"
"Ozuna","Caramelo","3gD4J3RUHy4OUuZ3qAiaiG",170940,"2020-08-10"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",157416,"2020-08-10"
"Tainy","Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie","1pqnQ41XbfKjaFu6M0eGJp",153762,"2020-08-10"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",152290,"2020-08-10"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",139696,"2020-08-10"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",131119,"2020-08-10"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",128440,"2020-08-10"
"Harry Nach","Tak Tiki Tak","7gwwt1IaAWwmB7af0AcuBM",121448,"2020-08-10"
"Trueno, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","4pXW6ZAHBz7ODXTRKklWrM",119186,"2020-08-10"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",108847,"2020-08-10"
"Yandel, Rauw Alejandro","Dembow 2020","0j1VxrPkMyFGvz0jZzxUoZ",102748,"2020-08-10"
"Aya Nakamura","Djadja (feat. Maluma) - Remix","6AzKhCHOms83jvNVLsz0Bt",101874,"2020-08-10"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",99895,"2020-08-10"
"Feid, Justin Quiles","PORFA","4TOmcZvw0gHa7GiXRbcYAW",95385,"2020-08-10"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",94649,"2020-08-10"
"El Alfa, Chael Produciendo","Singapur","4QfZYDhGZc0T2RDvGiI69E",93405,"2020-08-10"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",93211,"2020-08-10"
"J Balvin","Rojo","380HmhwTE2NJgawn1NwkXi",89601,"2020-08-10"
"Jowell & Randy, J Balvin","Anaranjado","0cRgJuB6TRtb5RZ2HkjSLh",89023,"2020-08-10"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",88400,"2020-08-10"
"Kiddtetoon, Diego Smith","Illuminati","6aKV6o1hZR6J1ajKqhlxnT",84728,"2020-08-10"
