"artist","song_name","song_id","streams","date"
"Bad Bunny","La Difícil","6NfrH0ANGmgBXyxgV2PeXt",496625,"2020-03-01"
"Bad Bunny, Sech","Ignorantes","38RIEav39FGi86jppxO0du",479070,"2020-03-01"
"Bad Bunny, Daddy Yankee","La Santa","69vlMrzHwATKzupwNcUPyK",425792,"2020-03-01"
"Bad Bunny","Si Veo a Tu Mamá","41wtwzCZkXwpnakmwJ239F",347817,"2020-03-01"
"Bad Bunny","Vete","2n7ohqg1s68ToAHh4u9mcW",336941,"2020-03-01"
"Bad Bunny, Duki, Pablo Chill-E","Hablamos Mañana","1V8XneTrX6kKeoxYbk4x6h",325942,"2020-03-01"
"Bad Bunny","Pero Ya No","75pQqzwgCjUOSSy5CpmAjy",296455,"2020-03-01"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",288467,"2020-03-01"
"KAROL G, Nicki Minaj","Tusa","7k4t7uLgtOxPwTpFmtJNTY",266583,"2020-03-01"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",254240,"2020-03-01"
"Bad Bunny, Yaviah","Bichiyal","4j4w4CXm6BSr0s25wAWrrX",242060,"2020-03-01"
"Bad Bunny","Soliá","7sOfmPd18RWp3FoCzpa7Kw",237561,"2020-03-01"
"Bad Bunny, Ñengo Flow","Que Malo","53v2u51nq3CxiKUNphRzP1",230077,"2020-03-01"
"Dímelo Flow, Arcangel, Sech","Sigues Con El","7sQKy5vlPQllr0k9IjYJv3",222733,"2020-03-01"
"Bad Bunny","A Tu Merced","4r9jkMEnArtWGH2rL2FZl0",220762,"2020-03-01"
"Bad Bunny, Mora","Una Vez","5J7teKIJGtqVypgYI6sqXj",220568,"2020-03-01"
"Bad Bunny","<3","4MZSqgwlE71CWZ6qQ3gkKm",215706,"2020-03-01"
"Bad Bunny","La Zona","5kqNIqFjijuzvVLhuY9B8j",211102,"2020-03-01"
"Bad Bunny, Anuel AA","Está Cabrón Ser Yo","4saHEjXw7O1NXJOzBkUKKG",202126,"2020-03-01"
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","5stPVcRqb4qixbafP9e8lt",200134,"2020-03-01"
"Bad Bunny","25/8","4NqQaovM14WR2hNPMFxgjb",189058,"2020-03-01"
"Myke Towers","Girl","43NqTeL8pgBxKHPMiJKUP5",186029,"2020-03-01"
"Anuel AA","Keii","5eEQCfq7MXQr6aHLNRUZLs",177419,"2020-03-01"
"Myke Towers","Diosa","3JHpk0DOTOzyh0777JFAky",173645,"2020-03-01"
"Bad Bunny, Kendo Kaponi, Arcangel","P FKN R","0fgsKar6uBO08vzHXkTjWi",172963,"2020-03-01"
"Bad Bunny, Myke Towers","Puesto Pa' Guerrial","5gCg2qMPzKkW4jS4dBKdDs",156682,"2020-03-01"
"Tones And I","Dance Monkey","1rgnBhdG2JDFTbYkYRZAku",147488,"2020-03-01"
"Residente","René","6gm12xlADJwiBbHIKBXzGW",133772,"2020-03-01"
"Nicky Jam, Daddy Yankee","Muévelo","4VgYtXCVJ7IbWAZ5ryfvEQ",133660,"2020-03-01"
