"artist","song_name","song_id","streams","date"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",178742,"2020-06-11"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",173225,"2020-06-11"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",152188,"2020-06-11"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","1mohfLaTJtB2RplHLQVM70",144312,"2020-06-11"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",135143,"2020-06-11"
"Feid, Justin Quiles","PORFA","4TOmcZvw0gHa7GiXRbcYAW",133800,"2020-06-11"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",131911,"2020-06-11"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",121777,"2020-06-11"
"Harry Nach","Tak Tiki Tak","0aCTSZQTlmnjQucALTF00s",115891,"2020-06-11"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",103229,"2020-06-11"
"J Balvin","Rojo","380HmhwTE2NJgawn1NwkXi",103123,"2020-06-11"
"Bad Bunny","La Difícil","6NfrH0ANGmgBXyxgV2PeXt",101035,"2020-06-11"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",100987,"2020-06-11"
"Myke Towers","Diosa","3JHpk0DOTOzyh0777JFAky",93524,"2020-06-11"
"Bad Bunny","BYE ME FUI","0FktnzDqjClqU6iqOZVEs2",92205,"2020-06-11"
"Rauw Alejandro","Tattoo","7na7Bk98usp84FaOJFPv3d",90241,"2020-06-11"
"The Weeknd","Blinding Lights","0VjIjW4GlUZAMYd2vXMi3b",89640,"2020-06-11"
"Bad Bunny, Nicky Jam","BAD CON NICKY","5bmSver2b3ZXyuyLKtgnFI",89089,"2020-06-11"
"Bad Bunny, Sech","Ignorantes","38RIEav39FGi86jppxO0du",87459,"2020-06-11"
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","5stPVcRqb4qixbafP9e8lt",86038,"2020-06-11"
"Alex Rose, Rafa Pabön","Jangueo","5m3jpKkgkfoMcym1qjToFg",81938,"2020-06-11"
"Bad Bunny, Daddy Yankee","La Santa","69vlMrzHwATKzupwNcUPyK",81583,"2020-06-11"
"Bad Bunny, Zion & Lennox","MÁS DE UNA CITA","4EJHKSnHENfjOxXWryyNtL",80547,"2020-06-11"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",79201,"2020-06-11"
"Dímelo Flow, Arcangel, Sech","Sigues Con El","7sQKy5vlPQllr0k9IjYJv3",78684,"2020-06-11"
"Yandel, Bad Bunny","CANCIÓN CON YANDEL","3pm4XtcsRIFFtH2UErk62R",74115,"2020-06-11"
"KAROL G, Nicki Minaj","Tusa","7k4t7uLgtOxPwTpFmtJNTY",71938,"2020-06-11"
"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro","La Cama - Remix","2tGENA8xef0wABdHvyXwv9",65909,"2020-06-11"
"Anuel AA, Tego Calderon","Jangueo","7KKh0ujp8agIiCrkiJhf81",65348,"2020-06-11"
"Bad Bunny","A Tu Merced","4r9jkMEnArtWGH2rL2FZl0",62549,"2020-06-11"
"Anuel AA","Keii","5eEQCfq7MXQr6aHLNRUZLs",62466,"2020-06-11"
"ROSALÍA","TKN (feat. Travis Scott)","4w47S36wQGBhGg073q3nt7",61725,"2020-06-11"
"Cali Y El Dandee, Sebastian Yatra","Locura","5379uuUPHodsdVhy8pIAAr",60301,"2020-06-11"
