"artist","song_name","song_id","streams","date"
"Bad Bunny, Jhay Cortez","DÁKITI","47EiUVwUp4C9fGccaPuUCS",687921,"2020-11-22"
"KAROL G","BICHOTA","7vrJn5hDSXRmdXoR30KgF1",331627,"2020-11-22"
"Manuel Turizo, Rauw Alejandro, Myke Towers","La Nota","7ndTONDDRFGiPnnhOzOXxq",258980,"2020-11-22"
"Ozuna, J Balvin, Chencho Corleone","Una Locura","5y7DaS3jAc9eZzcSOoUIwU",254555,"2020-11-22"
"Maluma","Hawái","1yoMvmasuxZfqHEipJhRbp",253227,"2020-11-22"
"Farruko","La Tóxica","15OjBeqNX3bShsGYQbteRv",233068,"2020-11-22"
"Justin Quiles","Jeans","3GtnId3Cm1Xa6joCj08nzW",228379,"2020-11-22"
"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko","Relación - Remix","35UUpTmrcFXNIVIN26ujXl",222349,"2020-11-22"
"Rauw Alejandro, Anuel AA","Reloj","4loQgPwJHocL3dFwLfjb1J",217281,"2020-11-22"
"Sebastian Yatra, Guaynaa","Chica Ideal","21N4Buj4xsyLb218lYle61",209306,"2020-11-22"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",202934,"2020-11-22"
"Wisin, Myke Towers, Los Legendarios","Mi Niña","2bgcUk2A3jjKbCJ7KPquTi",191922,"2020-11-22"
"Camilo","Vida de Rico","73nAK3HgQK8dak83Y2WQ8F",191058,"2020-11-22"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",181317,"2020-11-22"
"Kiddtetoon, Diego Smith, Ozuna","Illuminati - Remix","6fGyrAxqgdvhzcOKlMQq5s",155887,"2020-11-22"
"Rauw Alejandro","Tattoo - Remix with Camilo","4G3PTss3mU33Tau7t4KbwE",153349,"2020-11-22"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",153116,"2020-11-22"
"Lele Pons","Se Te Nota (with Guaynaa)","11EnQRgRMJwMAesfkB5pnu",149517,"2020-11-22"
"Maluma, Lenny Tavárez","Parce (feat. Justin Quiles)","4RJz8NfIe09gpKMiRUWKhJ",149348,"2020-11-22"
"Jerry Di","Mi Cuarto","6fmQjRuo7XvRFCK2qex5hQ",139060,"2020-11-22"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",137500,"2020-11-22"
"Ozuna, Camilo","Despeinada","0JAZWvvqttGFm4UMDsPQXC",133820,"2020-11-22"
"Nicky Jam, Myke Towers","Polvo","68mrW6gXHgupgSiDHgaDi5",119620,"2020-11-22"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",119617,"2020-11-22"
"Ozuna","Caramelo","5Jm4w8jmPEBTLjI9vH4fXo",118412,"2020-11-22"
"Daddy Yankee, Anuel AA, Kendo Kaponi","Don Don","3kml9ZdpT7UYk1ugkjqOzt",110995,"2020-11-22"
"Flow La Movie, Nio Garcia, Casper Magico","Travesuras","2etJ67Egf7woMgOikVrlJM",107943,"2020-11-22"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",105894,"2020-11-22"
"J Balvin","Azul","2lCkncy6bIB0LTMT7kvrD1",102455,"2020-11-22"
"Rauw Alejandro, J Balvin","De Cora <3","22Sh5dlwbERqJAq1fZk5b2",98779,"2020-11-22"
"Arcangel, Justin Quiles, Eladio Carrion, De La Ghetto","Tussi","4vjVdfdBHnUiaFCcUa3gfn",90549,"2020-11-22"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",89645,"2020-11-22"
