"artist","song_name","song_id","streams","date"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",207767,"2020-07-21"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","1mohfLaTJtB2RplHLQVM70",181990,"2020-07-21"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",167996,"2020-07-21"
"Rauw Alejandro","Tattoo - Remix with Camilo","4ZRrLHqzhGRXYj2qcB4s5S",147641,"2020-07-21"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",135574,"2020-07-21"
"Ozuna","Caramelo","3gD4J3RUHy4OUuZ3qAiaiG",130323,"2020-07-21"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",128908,"2020-07-21"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",126898,"2020-07-21"
"Harry Nach","Tak Tiki Tak","7gwwt1IaAWwmB7af0AcuBM",121697,"2020-07-21"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",104899,"2020-07-21"
"Feid, Justin Quiles","PORFA","4TOmcZvw0gHa7GiXRbcYAW",104134,"2020-07-21"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",93349,"2020-07-21"
"Aya Nakamura","Djadja (feat. Maluma) - Remix","6AzKhCHOms83jvNVLsz0Bt",91777,"2020-07-21"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",90043,"2020-07-21"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",89095,"2020-07-21"
"Feid, J Balvin, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","7lUdbnz7wsv3C9zzf4WHl9",84980,"2020-07-21"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",84631,"2020-07-21"
"El Alfa, Chael Produciendo","Singapur","4QfZYDhGZc0T2RDvGiI69E",83502,"2020-07-21"
"J Balvin","Rojo","380HmhwTE2NJgawn1NwkXi",83032,"2020-07-21"
"The Weeknd","Blinding Lights","0VjIjW4GlUZAMYd2vXMi3b",81821,"2020-07-21"
"Tainy","Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie","1pqnQ41XbfKjaFu6M0eGJp",79891,"2020-07-21"
"Myke Towers","Diosa","3JHpk0DOTOzyh0777JFAky",77579,"2020-07-21"
"Bad Bunny","La Difícil","6NfrH0ANGmgBXyxgV2PeXt",75983,"2020-07-21"
"Alex Rose, Rafa Pabön","Jangueo","5m3jpKkgkfoMcym1qjToFg",74944,"2020-07-21"
"Rauw Alejandro","Tattoo","7na7Bk98usp84FaOJFPv3d",73826,"2020-07-21"
"J Balvin","Azul","2lCkncy6bIB0LTMT7kvrD1",68391,"2020-07-21"
"Bad Bunny, Sech","Ignorantes","38RIEav39FGi86jppxO0du",66527,"2020-07-21"
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","5stPVcRqb4qixbafP9e8lt",66442,"2020-07-21"
"Bad Bunny, Daddy Yankee","La Santa","69vlMrzHwATKzupwNcUPyK",66437,"2020-07-21"
