"artist","song_name","song_id","streams","date"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",228756,"2020-04-25"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",215879,"2020-04-25"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",180071,"2020-04-25"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",176755,"2020-04-25"
"Bad Bunny","La Difícil","6NfrH0ANGmgBXyxgV2PeXt",175221,"2020-04-25"
"Bad Bunny, Sech","Ignorantes","38RIEav39FGi86jppxO0du",174134,"2020-04-25"
"Feid, Justin Quiles","PORFA","4TOmcZvw0gHa7GiXRbcYAW",168271,"2020-04-25"
"Rauw Alejandro","Tattoo","7na7Bk98usp84FaOJFPv3d",147970,"2020-04-25"
"Myke Towers","Diosa","3JHpk0DOTOzyh0777JFAky",137869,"2020-04-25"
"Bad Bunny, Daddy Yankee","La Santa","69vlMrzHwATKzupwNcUPyK",134912,"2020-04-25"
"J Balvin","Rojo","380HmhwTE2NJgawn1NwkXi",133607,"2020-04-25"
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","5stPVcRqb4qixbafP9e8lt",132285,"2020-04-25"
"KAROL G, Nicki Minaj","Tusa","7k4t7uLgtOxPwTpFmtJNTY",131053,"2020-04-25"
"Dímelo Flow, Arcangel, Sech","Sigues Con El","7sQKy5vlPQllr0k9IjYJv3",129484,"2020-04-25"
"Bad Bunny","Si Veo a Tu Mamá","41wtwzCZkXwpnakmwJ239F",123226,"2020-04-25"
"Alex Rose, Rafa Pabön","Jangueo","5m3jpKkgkfoMcym1qjToFg",116688,"2020-04-25"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","1mohfLaTJtB2RplHLQVM70",114798,"2020-04-25"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",114413,"2020-04-25"
"Bad Bunny","A Tu Merced","4r9jkMEnArtWGH2rL2FZl0",113359,"2020-04-25"
"Bad Bunny","Vete","2n7ohqg1s68ToAHh4u9mcW",111476,"2020-04-25"
"Anuel AA","Keii","5eEQCfq7MXQr6aHLNRUZLs",100920,"2020-04-25"
"Tones And I","Dance Monkey","1rgnBhdG2JDFTbYkYRZAku",98591,"2020-04-25"
"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro","La Cama - Remix","2tGENA8xef0wABdHvyXwv9",94979,"2020-04-25"
"Myke Towers","Girl","43NqTeL8pgBxKHPMiJKUP5",93744,"2020-04-25"
"The Weeknd","Blinding Lights","0VjIjW4GlUZAMYd2vXMi3b",93090,"2020-04-25"
"J Balvin","Morado","35KmOEIUqAGn02t7n4qaIr",89506,"2020-04-25"
"Arcangel, Sech, Romeo Santos","Sigues Con El - Remix","4Pu0a2TuHOYtI4CCE3HEXI",82268,"2020-04-25"
"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles","Bellaquita - Remix","4GGwM2Krtlx9G9ii1RaEOx",80322,"2020-04-25"
"J Balvin","Amarillo","6zEgnpM0qYmHLDnh8WPejL",79929,"2020-04-25"
"Sech","Relación","4lMOQR1rRW5hJgJXOtKraL",78525,"2020-04-25"
"Bad Bunny, Duki, Pablo Chill-E","Hablamos Mañana","1V8XneTrX6kKeoxYbk4x6h",76975,"2020-04-25"
"Rauw Alejandro, Farruko","Fantasias","6mAN61JH0dzyZpWslS11jy",76146,"2020-04-25"
"Dua Lipa","Don't Start Now","3PfIrDoz19wz7qK7tYeu62",75717,"2020-04-25"
"Camilo, Evaluna Montaner","Por Primera Vez","0pgj4EzB1XRqgZemoMNG5D",75263,"2020-04-25"
"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay","Fantasias - Remix","0A37XY67wSdGqkGjtfW6aV",71753,"2020-04-25"
"Daddy Yankee, Sech","Definitivamente","113PlnpZbHd3WIqeYjhZWv",70267,"2020-04-25"
"Travis Scott","SICKO MODE","2xLMifQCjDGFmkHkpNLD9h",68183,"2020-04-25"
"Nicky Jam, Daddy Yankee","Muévelo","4VgYtXCVJ7IbWAZ5ryfvEQ",67622,"2020-04-25"
"KAROL G, Anuel AA","Follow","2w1rq80FIrbxeJy9WYURxw",66129,"2020-04-25"
"Tainy","Adicto (with Anuel AA & Ozuna)","3jbT1Y5MoPwEIpZndDDwVq",65355,"2020-04-25"
"Lunay, Ozuna, Anuel AA","Aventura","37zdqI4r1gswIzczSBkRon",65094,"2020-04-25"
"Casper Magico, Anuel AA","Sola & Vacía","46V4kseB66GjFGklCgynGX",65077,"2020-04-25"
"Shakira, Anuel AA","Me Gusta","5Xhqh4lwJPtMUTsdBztN1a",65044,"2020-04-25"
"Jhay Cortez, J Balvin, Bad Bunny","No Me Conoce - Remix","4R8BJggjosTswLxtkw8V7P",64451,"2020-04-25"
"Powfu, beabadoobee","death bed (coffee for your head)","7eJMfftS33KTjuF7lTsMCx",63093,"2020-04-25"
"Dalex, Sech","Mejor","6C1jKbkCUgFws7M0M4oGCB",62502,"2020-04-25"
"El Alfa, Darell, Noriel","4K","4xI3U4sDj1TPmO9Iz5TkYp",61854,"2020-04-25"
"Jhay Cortez, Anuel AA, J Balvin","Medusa","3qM0vBxIe4VUbK0Z0smuVP",59869,"2020-04-25"
"Bad Bunny, Yaviah","Bichiyal","4j4w4CXm6BSr0s25wAWrrX",58668,"2020-04-25"
"Camilo, Pedro Capó","Tutu","1Ol5LmdNDNpFu1oNwfgkux",57293,"2020-04-25"
"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna","China","2ksOAxtIxY8yElEWw8RhgK",54315,"2020-04-25"
"Eladio Carrion, Zion & Lennox, Wisin & Yandel, Lunay","Mi Error - Remix","5IjOqh4XLyjHINuOGolmAt",53494,"2020-04-25"
"Nicky Jam, Anuel AA","Whine Up","2pWOMNQJW3g2zmGjP0Vkb0",53212,"2020-04-25"
"Bad Bunny, Mora","Una Vez","5J7teKIJGtqVypgYI6sqXj",53024,"2020-04-25"
"J Balvin, Bad Bunny","LA CANCIÓN","0fea68AdmYNygeTGI4RC18",52598,"2020-04-25"
"Bad Bunny","Pero Ya No","75pQqzwgCjUOSSy5CpmAjy",51436,"2020-04-25"
"Reik, Farruko, Camilo","Si Me Dices Que Sí","56Ta1O7Jxxpjnc6cWdDKUo",51014,"2020-04-25"
"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion","Quizas","5Id5B3dxJZhPcV9GzgYZZe",50984,"2020-04-25"
"SAINt JHN","Roses - Imanbek Remix","24Yi9hE78yPEbZ4kxyoXAI",50399,"2020-04-25"
"Bad Bunny, Tainy","Callaita","2TH65lNHgvLxCKXM3apjxI",50095,"2020-04-25"
"Travis Scott","goosebumps","6gBFPUFcJLzWGx4lenP6h2",49230,"2020-04-25"
"THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","39Yp9wwQiSRIDOvrVg7mbk",49077,"2020-04-25"
"Dua Lipa","Break My Heart","017PF4Q3l4DBUiWoXk4OWT",48342,"2020-04-25"
"Doja Cat","Say So","3Dv1eDb0MEgF93GpLXlucZ",48331,"2020-04-25"
"Justin Quiles, Natti Natasha, Farruko","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","1ndyl3wJCFs872XZ3ztPk6",47511,"2020-04-25"
"Myke Towers, Maluma, Farruko","La Playa - Remix","70zg99pT51vB4wlMS7e4q7",46979,"2020-04-25"
"Javiielo","Pa Los Gustos Los Colores","6EWWkqE4aFlZRyoFwwOT8u",45998,"2020-04-25"
"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","57Ba26w9eoXx8BBUNgRNLV",45605,"2020-04-25"
"Myke Towers, Farruko, Arcangel, Sech, Zion","Si Se Da - Remix","6K5BsR04ijf3FHNzjbaagD",44979,"2020-04-25"
"Nio Garcia, Brray, Juanka","La Jeepeta","4RaWbMItxVbuUExNkFsITP",44967,"2020-04-25"
"KEVVO, Farruko, Chencho Corleone, Arcangel, Darell, Ñengo Flow, Brytiago, Myke Towers","105 F Remix","1aUGxXCz9QimNkKeiJtzZ7",44242,"2020-04-25"
"Farruko, Beéle, Natti Natasha, Manuel Turizo","Loco - Remix","6nGM44ZP7vSo0istUW2MOq",44097,"2020-04-25"
"Drake","Toosie Slide","127QTOFJsJQp5LbJbu3A1y",43493,"2020-04-25"
"Rauw Alejandro, Chencho Corleone","El Efecto","4SJHHpKhcuXwDsCsPqshXj",43256,"2020-04-25"
"Sech, Ozuna","Si Te Vas","6Y4PDQv4XjYjHLeLmvyOt0",42951,"2020-04-25"
"Noriel","Piropo","5YrjfKuFd0pMmYTGeRDV6X",42302,"2020-04-25"
"Sebastian Yatra, Rauw Alejandro, Manuel Turizo","TBT","4s45VgkknMFkdiGoUcjxQU",42101,"2020-04-25"
"Harry Nach","Tak Tiki Tak","0aCTSZQTlmnjQucALTF00s",42074,"2020-04-25"
"Arcangel, Bad Bunny","Infeliz","4z6wo6PJG4Fve45OXK6D9m",40726,"2020-04-25"
"Bad Bunny, Ñengo Flow","Que Malo","53v2u51nq3CxiKUNphRzP1",40449,"2020-04-25"
"Travis Scott","HIGHEST IN THE ROOM","3eekarcy7kvN4yt5ZFzltW",40122,"2020-04-25"
"Bad Bunny","Soliá","7sOfmPd18RWp3FoCzpa7Kw",39964,"2020-04-25"
"Myke Towers","Piensan","1A9PKAFEHMWgXNLpgf7k4J",39897,"2020-04-25"
"Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","6cy3ki60hLwimwIje7tALf",39799,"2020-04-25"
"Nio Garcia, Bryant Myers, Lenny Tavárez, Miky Woodz, Jay Wheeler","Nocturna - Remix","3l6Dc2DvpzEXJxnRTX5JUd",39075,"2020-04-25"
"Dalex, Sech, Justin Quiles","Perfume","19VunfeIrl0bx984mJ810c",38921,"2020-04-25"
"Roddy Ricch","The Box","0nbXyq5TXYPCO7pr3N8S4I",38611,"2020-04-25"
"Jhay Cortez, Wisin & Yandel","Imaginaste - Remix","3dJWIbkKEnI0Jb9CK6kdcg",37616,"2020-04-25"
"Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell","Mírame - Remix","53uKGbcMjEc2gIWbfmvpdS",37376,"2020-04-25"
"Camilo","La Difícil","6fNJm8sYmCBbmkKpKgTReA",36815,"2020-04-25"
"Rvssian, Darell, Zion & Lennox","B11 (feat. Myke Towers)","4o1DxRjMCHDwBiOKv88rOl",36800,"2020-04-25"
"Lunay, Daddy Yankee, Bad Bunny","Soltera - Remix","4t9a07PAghtQMRAIP9FQ7Z",36793,"2020-04-25"
"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid","Perreo en La Luna","0RDgqtvOHLwcI6yz9bjsZV",36744,"2020-04-25"
"Ir Sais, Rauw Alejandro","Dream Girl - Remix","099tjv6oy2opbpCOA3nBwX",36712,"2020-04-25"
"Cauty, Lenny Tavárez, Jay Wheeler, Noriel, Alex Rose","Lloras - Remix","3FhiU60cxfN2j4jRy5Y40w",36566,"2020-04-25"
"Bad Bunny","25/8","4NqQaovM14WR2hNPMFxgjb",35698,"2020-04-25"
"Lenny Tavárez, Justin Quiles","La Pared 360","2w8SKQCnT2YQK1qCqKl2uW",35412,"2020-04-25"
"Sech, Ozuna, Anuel AA, Darell, Nicky Jam","Otro Trago - Remix","4bTZeO72FwMa6wKOiqoynL",35386,"2020-04-25"
"Santaferia","Algún Día Volveras","27uAea0qcUz3a7jKnAT7KG",35312,"2020-04-25"
"Rauw Alejandro, Myke Towers, Sky Rompiendo","Ponte Pa' Mi","10u2iOS0r6plfb9GknD7g4",35112,"2020-04-25"
"Bad Bunny","La Zona","5kqNIqFjijuzvVLhuY9B8j",34494,"2020-04-25"
"Noriel, Myke Towers, Rauw Alejandro, Almighty","Cuerpo en Venta","2B94bbI1a4LyBpK1439oP7",34413,"2020-04-25"
"Bad Bunny, Anuel AA","Está Cabrón Ser Yo","4saHEjXw7O1NXJOzBkUKKG",34146,"2020-04-25"
"KHEA","Dónde Estás","16DNJ8y6k97DxuMyV49W7V",33962,"2020-04-25"
"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid","Porno","34ZngZgo8xicbt1EE8Ob8Z",33631,"2020-04-25"
"J Balvin","Blanco","5pXy29xzxR3aTB0SYRI590",33426,"2020-04-25"
"Casper Magico, Bryant Myers, Alex Rose, Juhn","Fantasmita - Remix","5NOHsDSfLIH45y3i9PfRyh",33190,"2020-04-25"
"Daddy Yankee","Que Tire Pa Lante","6RyaV7owmVU6fzEPE17sF1",33110,"2020-04-25"
"Beéle","Loco","2J9B63FawlTaPdg4eH5X03",32386,"2020-04-25"
"J Balvin","Azul","2lCkncy6bIB0LTMT7kvrD1",31979,"2020-04-25"
"Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","56f5qnyAlZdlz8wrUDA50h",31510,"2020-04-25"
"Ankhal, Farruko, Guaynaa, KEVVO","Perreo Intenso","4B2kFp1ulVz1FgwVYSShoj",31384,"2020-04-25"
"Santaferia","El Gil de Tu Ex","3cUE3p7E39CzGjQoEsg7sM",30729,"2020-04-25"
"Dua Lipa","Physical","3AzjcOeAmA57TIOr9zF1ZW",30692,"2020-04-25"
"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez","Pa Mí - Remix","7g8YaUQABMal0zWe7a2ijz",30652,"2020-04-25"
"DripReport","Skechers","2alc8VZAzDgdAsL2QMk3hu",30406,"2020-04-25"
"Dímelo Flow, Arcangel, Chencho Corleone, Wisin & Yandel, Myke Towers","Pirueta","2qtSblErXSxcloVCE1feG7",29922,"2020-04-25"
"Miky Woodz, Wisin","Provócame","0RzUVcBnwTrGSAR2X6nn13",29560,"2020-04-25"
"Camilo","El Mismo Aire","3a29UVSEIj6x3YcfKs2rdi",29355,"2020-04-25"
"Dalex","+Linda","5cBrOhKDyiJF9bPGUHKkG0",29078,"2020-04-25"
"Sebastian Yatra, Rauw Alejandro, Manuel Turizo, Cosculluela, Lalo Ebratt, Llane, Dalmata","TBT - Remix","2SdwRMzLw1vKClRinPqtuU",28618,"2020-04-25"
"J Balvin, Bad Bunny","QUE PRETENDES","25ZAibhr3bdlMCLmubZDVt",28507,"2020-04-25"
"Rvssian, Anuel AA, Juice WRLD","No Me Ame","2AuWgceaQyfMoI3EGavwGb",28483,"2020-04-25"
"Darell, Brytiago","Velitas","7q3NthaBqFI6s0WnAlnIvq",28477,"2020-04-25"
"Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver","6Xfz4YNwwIcFRyfW3QQZVp",28453,"2020-04-25"
"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","Que Mas Pues - Remix","7fODjB7BrQTGqh0hogW6XD",28391,"2020-04-25"
"Shawn Mendes, Camila Cabello","Señorita","6v3KW9xbzN5yKLt9YKDYA2",28031,"2020-04-25"
"Bad Bunny","<3","4MZSqgwlE71CWZ6qQ3gkKm",27654,"2020-04-25"
"Trevor Daniel","Falling","2rRJrJEo19S2J82BDsQ3F7",27366,"2020-04-25"
"Ovy On The Drums, Beéle","Inolvidable","0OTtnwUO8natNWSwdZvXVF",27223,"2020-04-25"
"Myke Towers","Parcerita","2oZBb87Jgwrg3qYhwsy3BN",27211,"2020-04-25"
"Zion & Lennox","Mujer Satisfecha","2dSy7VwJsM9qEs5wAE9GJV",26847,"2020-04-25"
"Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","14wf185UxfNbSy8dwt4r4q",26815,"2020-04-25"
"Tommy Boysen","Hookah & Sheridan s","3QfD4bxxkopZL7XZ8RaezH",26810,"2020-04-25"
"Pedro Capó, Farruko","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4",26477,"2020-04-25"
"BENEE, Gus Dapperton","Supalonely","4nK5YrxbMGZstTLbvj6Gxw",26245,"2020-04-25"
