"artist","song_name","song_id","streams","date"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",201878,"2020-07-26"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",183179,"2020-07-26"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",164914,"2020-07-26"
"Ozuna","Caramelo","3gD4J3RUHy4OUuZ3qAiaiG",141152,"2020-07-26"
"Rauw Alejandro","Tattoo - Remix with Camilo","4ZRrLHqzhGRXYj2qcB4s5S",139681,"2020-07-26"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",138608,"2020-07-26"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",135581,"2020-07-26"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",125762,"2020-07-26"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",125086,"2020-07-26"
"Harry Nach","Tak Tiki Tak","7gwwt1IaAWwmB7af0AcuBM",121331,"2020-07-26"
"Trueno, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","4pXW6ZAHBz7ODXTRKklWrM",111385,"2020-07-26"
"Tainy","Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie","1pqnQ41XbfKjaFu6M0eGJp",110405,"2020-07-26"
"Feid, Justin Quiles","PORFA","4TOmcZvw0gHa7GiXRbcYAW",104750,"2020-07-26"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",104111,"2020-07-26"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",95484,"2020-07-26"
"Aya Nakamura","Djadja (feat. Maluma) - Remix","6AzKhCHOms83jvNVLsz0Bt",93595,"2020-07-26"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",91359,"2020-07-26"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",90204,"2020-07-26"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",88928,"2020-07-26"
"El Alfa, Chael Produciendo","Singapur","4QfZYDhGZc0T2RDvGiI69E",87209,"2020-07-26"
"J Balvin","Rojo","380HmhwTE2NJgawn1NwkXi",85577,"2020-07-26"
"Feid, J Balvin, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","7lUdbnz7wsv3C9zzf4WHl9",81040,"2020-07-26"
"The Weeknd","Blinding Lights","0VjIjW4GlUZAMYd2vXMi3b",78908,"2020-07-26"
"Bad Bunny","La Difícil","6NfrH0ANGmgBXyxgV2PeXt",78419,"2020-07-26"
"Rauw Alejandro","Tattoo","7na7Bk98usp84FaOJFPv3d",75436,"2020-07-26"
"Alex Rose, Rafa Pabön","Jangueo","5m3jpKkgkfoMcym1qjToFg",74599,"2020-07-26"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",71248,"2020-07-26"
"J Balvin","Azul","2lCkncy6bIB0LTMT7kvrD1",70437,"2020-07-26"
"Camilo","El Mismo Aire - con Pablo Alborán","5EbtodsuLbxrFDH6j5avVS",69751,"2020-07-26"
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","5stPVcRqb4qixbafP9e8lt",68065,"2020-07-26"
"Bad Bunny, Sech","Ignorantes","38RIEav39FGi86jppxO0du",66284,"2020-07-26"
"Kiddtetoon, Diego Smith","Illuminati","6aKV6o1hZR6J1ajKqhlxnT",65211,"2020-07-26"
