"artist","song_name","song_id","streams","date"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",227733,"2020-07-29"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",207681,"2020-07-29"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",186092,"2020-07-29"
"Ozuna","Caramelo","3gD4J3RUHy4OUuZ3qAiaiG",165354,"2020-07-29"
"Rauw Alejandro","Tattoo - Remix with Camilo","4ZRrLHqzhGRXYj2qcB4s5S",158629,"2020-07-29"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",157302,"2020-07-29"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",150956,"2020-07-29"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",142734,"2020-07-29"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",141071,"2020-07-29"
"Harry Nach","Tak Tiki Tak","7gwwt1IaAWwmB7af0AcuBM",133727,"2020-07-29"
"Tainy","Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie","1pqnQ41XbfKjaFu6M0eGJp",129777,"2020-07-29"
"Trueno, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","4pXW6ZAHBz7ODXTRKklWrM",124460,"2020-07-29"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",117387,"2020-07-29"
"Feid, Justin Quiles","PORFA","4TOmcZvw0gHa7GiXRbcYAW",115367,"2020-07-29"
"Aya Nakamura","Djadja (feat. Maluma) - Remix","6AzKhCHOms83jvNVLsz0Bt",107630,"2020-07-29"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",103435,"2020-07-29"
"Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","2DEZmgHKAvm41k4J3R2E9Y",102011,"2020-07-29"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",100249,"2020-07-29"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",100011,"2020-07-29"
"J Balvin","Rojo","380HmhwTE2NJgawn1NwkXi",96263,"2020-07-29"
"El Alfa, Chael Produciendo","Singapur","4QfZYDhGZc0T2RDvGiI69E",95550,"2020-07-29"
"Bad Bunny","Yo Perreo Sola","0SqqAgdovOE24BzxIClpjw",94221,"2020-07-29"
"Feid, J Balvin, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","7lUdbnz7wsv3C9zzf4WHl9",91713,"2020-07-29"
"The Weeknd","Blinding Lights","0VjIjW4GlUZAMYd2vXMi3b",88918,"2020-07-29"
"Bad Bunny","La Difícil","6NfrH0ANGmgBXyxgV2PeXt",87534,"2020-07-29"
"Alex Rose, Rafa Pabön","Jangueo","5m3jpKkgkfoMcym1qjToFg",85313,"2020-07-29"
"Camilo","El Mismo Aire - con Pablo Alborán","5EbtodsuLbxrFDH6j5avVS",82797,"2020-07-29"
"Kiddtetoon, Diego Smith","Illuminati","6aKV6o1hZR6J1ajKqhlxnT",81941,"2020-07-29"
"J Balvin","Azul","2lCkncy6bIB0LTMT7kvrD1",80765,"2020-07-29"
"Rauw Alejandro","Tattoo","7na7Bk98usp84FaOJFPv3d",79814,"2020-07-29"
"Jowell & Randy, J Balvin","Anaranjado","5iw28wvyHgj4ppOu5AdcEU",74686,"2020-07-29"
"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow","Hola - Remix","5stPVcRqb4qixbafP9e8lt",74262,"2020-07-29"
"Bad Bunny, Sech","Ignorantes","38RIEav39FGi86jppxO0du",72509,"2020-07-29"
"Bad Bunny, Daddy Yankee","La Santa","69vlMrzHwATKzupwNcUPyK",72086,"2020-07-29"
"Super Yei, Jone Quest, Sammy, Myke Towers, Lenny Tavárez, Rafa Pabön","La Forma en Que Me Miras","57Ba26w9eoXx8BBUNgRNLV",70727,"2020-07-29"
"Myke Towers","Diosa","3JHpk0DOTOzyh0777JFAky",70271,"2020-07-29"
"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro","La Cama - Remix","2tGENA8xef0wABdHvyXwv9",68613,"2020-07-29"
"Dímelo Flow, Arcangel, Sech","Sigues Con El","7sQKy5vlPQllr0k9IjYJv3",65509,"2020-07-29"
"KAROL G, Nicki Minaj","Tusa","7k4t7uLgtOxPwTpFmtJNTY",65154,"2020-07-29"
"Ir Sais, Rauw Alejandro","Dream Girl - Remix","099tjv6oy2opbpCOA3nBwX",64560,"2020-07-29"
"Bad Bunny","BYE ME FUI","0FktnzDqjClqU6iqOZVEs2",62612,"2020-07-29"
"Bad Bunny, Zion & Lennox","MÁS DE UNA CITA","4EJHKSnHENfjOxXWryyNtL",62558,"2020-07-29"
"Cali Y El Dandee, Sebastian Yatra","Locura","5379uuUPHodsdVhy8pIAAr",59784,"2020-07-29"
"Reik, Farruko, Camilo","Si Me Dices Que Sí","56Ta1O7Jxxpjnc6cWdDKUo",59584,"2020-07-29"
"Myke Towers","Girl","43NqTeL8pgBxKHPMiJKUP5",58760,"2020-07-29"
"Bad Bunny, Nicky Jam","BAD CON NICKY","5bmSver2b3ZXyuyLKtgnFI",57747,"2020-07-29"
"El Alfa, Darell, Noriel","4K","4xI3U4sDj1TPmO9Iz5TkYp",56784,"2020-07-29"
"Yandel, Bad Bunny","CANCIÓN CON YANDEL","3pm4XtcsRIFFtH2UErk62R",55203,"2020-07-29"
"Sech, Daddy Yankee","Confía","5kbps8unnGH4raN5WduZuq",55180,"2020-07-29"
"Ovy On The Drums, Beéle","Inolvidable","0OTtnwUO8natNWSwdZvXVF",54833,"2020-07-29"
"Dalex","+Linda","5cBrOhKDyiJF9bPGUHKkG0",51955,"2020-07-29"
"Justin Quiles, Daddy Yankee, El Alfa","PAM","0eeKDrQxjqNl5bX5VCHDcn",50491,"2020-07-29"
"Camilo, Evaluna Montaner","Por Primera Vez","0pgj4EzB1XRqgZemoMNG5D",50459,"2020-07-29"
"Farruko","La Tóxica","15OjBeqNX3bShsGYQbteRv",49694,"2020-07-29"
"Arcangel, Sech, Romeo Santos","Sigues Con El - Remix","4Pu0a2TuHOYtI4CCE3HEXI",49429,"2020-07-29"
"Anuel AA, Tego Calderon","Jangueo","7KKh0ujp8agIiCrkiJhf81",48932,"2020-07-29"
"ROSALÍA","TKN (feat. Travis Scott)","4w47S36wQGBhGg073q3nt7",48867,"2020-07-29"
"Bad Bunny","A Tu Merced","4r9jkMEnArtWGH2rL2FZl0",48696,"2020-07-29"
"Bad Bunny","Vete","2n7ohqg1s68ToAHh4u9mcW",48152,"2020-07-29"
"Harry Styles","Watermelon Sugar","6UelLqGlWMcVH1E5c4H7lY",47193,"2020-07-29"
