"artist","song_name","song_id","streams","date"
"Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","4HYDUMY0xSpeBr0AMY9cUz",231835,"2020-08-20"
"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","6bvfJf4KjonPMuPfGfy3S2",207133,"2020-08-20"
"KAROL G","Ay, DiOs Mío!","7x4ASXYEKfQBCewcZhK776",204437,"2020-08-20"
"Maluma","Hawái","4uoR6qeWeuL4Qeu2qJzkuG",189890,"2020-08-20"
"Ozuna","Caramelo","3gD4J3RUHy4OUuZ3qAiaiG",189056,"2020-08-20"
"Rauw Alejandro","Tattoo - Remix with Camilo","4ZRrLHqzhGRXYj2qcB4s5S",183975,"2020-08-20"
"Sech","Relación","3ZG8N7aWw2meb6UrI5ZmnZ",177462,"2020-08-20"
"Tainy","Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie","1pqnQ41XbfKjaFu6M0eGJp",164398,"2020-08-20"
"J Balvin, Dua Lipa, Bad Bunny","UN DIA (ONE DAY) (Feat. Tainy)","0EhpEsp4L0oRGM0vmeaN5e",158963,"2020-08-20"
"Jhay Cortez, Bad Bunny","CÓMO SE SIENTE - Remix","2tFwfmceQa1Y6nRPhYbEtC",148418,"2020-08-20"
"Anuel AA, Bad Bunny","Hasta Que Dios Diga","06s3QtMJVXw1AJX3UfvZG1",142528,"2020-08-20"
"Rauw Alejandro, Dalex, Lenny Tavárez","Elegí (feat. Dímelo Flow)","50ZC4PM7hywH27RcCfViau",136387,"2020-08-20"
"Trueno, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","4pXW6ZAHBz7ODXTRKklWrM",119870,"2020-08-20"
"Harry Nach","Tak Tiki Tak","7gwwt1IaAWwmB7af0AcuBM",117535,"2020-08-20"
"Anuel AA","Reggaetonera","6yVkakCN460KOVol9ZazjH",116432,"2020-08-20"
"Yandel, Rauw Alejandro","Dembow 2020","0j1VxrPkMyFGvz0jZzxUoZ",111131,"2020-08-20"
"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","74j34STf8L6uADnTN69ohv",109120,"2020-08-20"
"Ozuna, KAROL G, Myke Towers","Caramelo - Remix","2uu2aGqA2UblCg581Q7l1g",108919,"2020-08-20"
"Aya Nakamura","Djadja (feat. Maluma) - Remix","6AzKhCHOms83jvNVLsz0Bt",107835,"2020-08-20"
"Camilo","Favorito","0jT8Nl0shPS8115is0wD2Q",103316,"2020-08-20"
